op name, kernel name, exec duration (ms), global size, local size, output size
ffn_swiglu-0,kernel_swiglu,0.023400,8192x1x1,512x1x1,10944x16x1x1
ffn_out-0,kernel_transpose_32_16,0.017300,2736x4x0,1x16x0,2048x16x1x1
ffn_out-0,kernel_mul_mat_Ab_Bi_8x4,1.812800,2x512x1,1x128x1,2048x16x1x1
l_out-0,kernel_add,0.014500,1024x1x1,64x1x1,2048x16x1x1
attn_norm-1,kernel_rms_norm_mul,0.008100,16384x1x1,1024x1x1,2048x16x1x1
q-1,kernel_transpose_32_16,0.005700,512x4x0,1x16x0,3072x16x1x1
q-1,kernel_mul_mat_Ab_Bi_8x4,0.340100,2x768x1,1x128x1,3072x16x1x1
q_pe-1,kernel_rope_norm_f32,0.004700,1024x16x1,64x1x1,64x16x16x1
Qcur-1,kernel_concat_f32_non_contiguous,0.095200,16x16x1,0x0x0,192x16x16x1
kv_cmpr_pe-1,kernel_transpose_32_16,0.005300,512x4x0,1x16x0,576x16x1x1
kv_cmpr_pe-1,kernel_mul_mat_Ab_Bi_8x4,0.325200,2x144x1,1x128x1,576x16x1x1
k_pe-1,kernel_rope_norm_f32,0.002400,64x16x1,64x1x1,64x1x16x1
node_52,kernel_repeat,0.093500,16x16x1,0x0x0,64x16x16x1
kv_cmpr-1,kernel_rms_norm_mul,0.004800,8192x1x1,512x1x1,512x16x1x1
kv-1,kernel_transpose_32_16,0.003400,128x4x0,1x16x0,4096x16x1x1
kv-1,kernel_mul_mat_Ab_Bi_8x4,0.089200,2x1024x1,1x128x1,4096x16x1x1
Kcur-1,kernel_concat_f32_non_contiguous,0.097500,16x16x1,0x0x0,192x16x16x1
Vcur_cont-1,kernel_cpy_f32_f32,0.005200,1024x16x1,64x1x1,128x16x16x1
cache_k_l1 (view),kernel_set_rows_f16_i64,0.007400,16384x1x1,1024x1x1,3072x4096x1x1
cache_v_l1 (view),kernel_set_rows_f16_i64,0.005100,16384x1x1,1024x1x1,2048x4096x1x1
__fattn__-1,flash_attn_f32_f16,1.593700,16x16x0,16x1x0,128x16x16x1
node_73,kernel_transpose_32_16,0.005400,512x4x0,1x16x0,2048x16x1x1
node_73,kernel_mul_mat_Ab_Bi_8x4,0.343400,2x512x1,1x128x1,2048x16x1x1
ffn_inp-1,kernel_add,0.015100,1024x1x1,64x1x1,2048x16x1x1
ffn_norm-1,kernel_rms_norm_mul,0.008200,16384x1x1,1024x1x1,2048x16x1x1
ffn_moe_logits-1,kernel_mul_mm_f32_f32_l4_lm,0.447800,128x1x1,128x1x1,64x16x1x1
ffn_moe_probs-1,kernel_soft_max_4,0.003300,1024x1x1,64x1x1,64x16x1x1
ffn_moe_argsort-1,kernel_argsort_f32_i32,0.012300,64x16x1,64x1x1,64x16x1x1
ffn_moe_weights-1,kernel_get_rows_f32,0.002500,384x16x1,64x1x1,1x6x16x1
ffn_moe_weights_scaled-1,kernel_scale,0.001700,24x1x1,64x1x1,1x6x16x1
ffn_moe_gate-1,kernel_mul_mv_id_q4_0_f32_8x_flat,2.441800,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_up-1,kernel_mul_mv_id_q4_0_f32_8x_flat,2.423300,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_weighted-1,kernel_swiglu,0.017900,49152x1x1,512x1x1,1408x6x16x1
ffn_moe_down-1,kernel_mul_mv_id_q4_0_f32_8x_flat,2.492000,16384x1x96,64x1x1,2048x6x16x1
node_89,kernel_mul,0.023100,384x16x1,64x1x1,2048x6x16x1
ffn_gate-1,kernel_transpose_32_16,0.006200,512x4x0,1x16x0,2816x16x1x1
ffn_gate-1,kernel_mul_mat_Ab_Bi_8x4,0.332300,2x704x1,1x128x1,2816x16x1x1
ffn_up-1,kernel_transpose_32_16,0.005200,512x4x0,1x16x0,2816x16x1x1
ffn_up-1,kernel_mul_mat_Ab_Bi_8x4,0.330800,2x704x1,1x128x1,2816x16x1x1
ffn_swiglu-1,kernel_swiglu,0.006800,8192x1x1,512x1x1,2816x16x1x1
node_99,kernel_add,0.013800,1024x1x1,64x1x1,2048x16x1x1
node_100,kernel_add,0.013900,1024x1x1,64x1x1,2048x16x1x1
node_101,kernel_add,0.013700,1024x1x1,64x1x1,2048x16x1x1
node_102,kernel_add,0.013900,1024x1x1,64x1x1,2048x16x1x1
ffn_moe_out-1,kernel_add,0.013800,1024x1x1,64x1x1,2048x16x1x1
ffn_shexp-1,kernel_transpose_32_16,0.006400,704x4x0,1x16x0,2048x16x1x1
ffn_shexp-1,kernel_mul_mat_Ab_Bi_8x4,0.467100,2x512x1,1x128x1,2048x16x1x1
ffn_out-1,kernel_add,0.014100,1024x1x1,64x1x1,2048x16x1x1
l_out-1,kernel_add,0.013300,1024x1x1,64x1x1,2048x16x1x1
attn_norm-2,kernel_rms_norm_mul,0.008300,16384x1x1,1024x1x1,2048x16x1x1
q-2,kernel_transpose_32_16,0.004800,512x4x0,1x16x0,3072x16x1x1
q-2,kernel_mul_mat_Ab_Bi_8x4,0.338300,2x768x1,1x128x1,3072x16x1x1
q_pe-2,kernel_rope_norm_f32,0.004400,1024x16x1,64x1x1,64x16x16x1
Qcur-2,kernel_concat_f32_non_contiguous,0.095000,16x16x1,0x0x0,192x16x16x1
kv_cmpr_pe-2,kernel_transpose_32_16,0.005500,512x4x0,1x16x0,576x16x1x1
kv_cmpr_pe-2,kernel_mul_mat_Ab_Bi_8x4,0.325100,2x144x1,1x128x1,576x16x1x1
k_pe-2,kernel_rope_norm_f32,0.002700,64x16x1,64x1x1,64x1x16x1
node_117,kernel_repeat,0.093500,16x16x1,0x0x0,64x16x16x1
kv_cmpr-2,kernel_rms_norm_mul,0.004800,8192x1x1,512x1x1,512x16x1x1
kv-2,kernel_transpose_32_16,0.002800,128x4x0,1x16x0,4096x16x1x1
kv-2,kernel_mul_mat_Ab_Bi_8x4,0.089200,2x1024x1,1x128x1,4096x16x1x1
Kcur-2,kernel_concat_f32_non_contiguous,0.097100,16x16x1,0x0x0,192x16x16x1
Vcur_cont-2,kernel_cpy_f32_f32,0.004600,1024x16x1,64x1x1,128x16x16x1
cache_k_l2 (view),kernel_set_rows_f16_i64,0.005900,16384x1x1,1024x1x1,3072x4096x1x1
cache_v_l2 (view),kernel_set_rows_f16_i64,0.005000,16384x1x1,1024x1x1,2048x4096x1x1
__fattn__-2,flash_attn_f32_f16,1.591500,16x16x0,16x1x0,128x16x16x1
node_138,kernel_transpose_32_16,0.005200,512x4x0,1x16x0,2048x16x1x1
node_138,kernel_mul_mat_Ab_Bi_8x4,0.339700,2x512x1,1x128x1,2048x16x1x1
ffn_inp-2,kernel_add,0.013600,1024x1x1,64x1x1,2048x16x1x1
ffn_norm-2,kernel_rms_norm_mul,0.008100,16384x1x1,1024x1x1,2048x16x1x1
ffn_moe_logits-2,kernel_mul_mm_f32_f32_l4_lm,0.461600,128x1x1,128x1x1,64x16x1x1
ffn_moe_probs-2,kernel_soft_max_4,0.003300,1024x1x1,64x1x1,64x16x1x1
ffn_moe_argsort-2,kernel_argsort_f32_i32,0.012600,64x16x1,64x1x1,64x16x1x1
ffn_moe_weights-2,kernel_get_rows_f32,0.002400,384x16x1,64x1x1,1x6x16x1
ffn_moe_weights_scaled-2,kernel_scale,0.001700,24x1x1,64x1x1,1x6x16x1
ffn_moe_gate-2,kernel_mul_mv_id_q4_0_f32_8x_flat,2.377600,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_up-2,kernel_mul_mv_id_q4_0_f32_8x_flat,2.373700,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_weighted-2,kernel_swiglu,0.017100,49152x1x1,512x1x1,1408x6x16x1
ffn_moe_down-2,kernel_mul_mv_id_q4_0_f32_8x_flat,2.474100,16384x1x96,64x1x1,2048x6x16x1
node_154,kernel_mul,0.022800,384x16x1,64x1x1,2048x6x16x1
ffn_gate-2,kernel_transpose_32_16,0.005900,512x4x0,1x16x0,2816x16x1x1
ffn_gate-2,kernel_mul_mat_Ab_Bi_8x4,0.330800,2x704x1,1x128x1,2816x16x1x1
ffn_up-2,kernel_transpose_32_16,0.005300,512x4x0,1x16x0,2816x16x1x1
ffn_up-2,kernel_mul_mat_Ab_Bi_8x4,0.330200,2x704x1,1x128x1,2816x16x1x1
ffn_swiglu-2,kernel_swiglu,0.006300,8192x1x1,512x1x1,2816x16x1x1
node_164,kernel_add,0.013700,1024x1x1,64x1x1,2048x16x1x1
node_165,kernel_add,0.013500,1024x1x1,64x1x1,2048x16x1x1
node_166,kernel_add,0.013100,1024x1x1,64x1x1,2048x16x1x1
node_167,kernel_add,0.012900,1024x1x1,64x1x1,2048x16x1x1
ffn_moe_out-2,kernel_add,0.013100,1024x1x1,64x1x1,2048x16x1x1
ffn_shexp-2,kernel_transpose_32_16,0.006000,704x4x0,1x16x0,2048x16x1x1
ffn_shexp-2,kernel_mul_mat_Ab_Bi_8x4,0.463900,2x512x1,1x128x1,2048x16x1x1
ffn_out-2,kernel_add,0.013900,1024x1x1,64x1x1,2048x16x1x1
l_out-2,kernel_add,0.013300,1024x1x1,64x1x1,2048x16x1x1
attn_norm-3,kernel_rms_norm_mul,0.008400,16384x1x1,1024x1x1,2048x16x1x1
q-3,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,3072x16x1x1
q-3,kernel_mul_mat_Ab_Bi_8x4,0.335100,2x768x1,1x128x1,3072x16x1x1
q_pe-3,kernel_rope_norm_f32,0.004400,1024x16x1,64x1x1,64x16x16x1
Qcur-3,kernel_concat_f32_non_contiguous,0.095900,16x16x1,0x0x0,192x16x16x1
kv_cmpr_pe-3,kernel_transpose_32_16,0.005300,512x4x0,1x16x0,576x16x1x1
kv_cmpr_pe-3,kernel_mul_mat_Ab_Bi_8x4,0.322500,2x144x1,1x128x1,576x16x1x1
k_pe-3,kernel_rope_norm_f32,0.002400,64x16x1,64x1x1,64x1x16x1
node_182,kernel_repeat,0.094200,16x16x1,0x0x0,64x16x16x1
kv_cmpr-3,kernel_rms_norm_mul,0.004800,8192x1x1,512x1x1,512x16x1x1
kv-3,kernel_transpose_32_16,0.003300,128x4x0,1x16x0,4096x16x1x1
kv-3,kernel_mul_mat_Ab_Bi_8x4,0.087300,2x1024x1,1x128x1,4096x16x1x1
Kcur-3,kernel_concat_f32_non_contiguous,0.096400,16x16x1,0x0x0,192x16x16x1
Vcur_cont-3,kernel_cpy_f32_f32,0.004700,1024x16x1,64x1x1,128x16x16x1
cache_k_l3 (view),kernel_set_rows_f16_i64,0.007200,16384x1x1,1024x1x1,3072x4096x1x1
cache_v_l3 (view),kernel_set_rows_f16_i64,0.004800,16384x1x1,1024x1x1,2048x4096x1x1
__fattn__-3,flash_attn_f32_f16,1.590600,16x16x0,16x1x0,128x16x16x1
node_203,kernel_transpose_32_16,0.005300,512x4x0,1x16x0,2048x16x1x1
node_203,kernel_mul_mat_Ab_Bi_8x4,0.342000,2x512x1,1x128x1,2048x16x1x1
ffn_inp-3,kernel_add,0.014100,1024x1x1,64x1x1,2048x16x1x1
ffn_norm-3,kernel_rms_norm_mul,0.008400,16384x1x1,1024x1x1,2048x16x1x1
ffn_moe_logits-3,kernel_mul_mm_f32_f32_l4_lm,0.463400,128x1x1,128x1x1,64x16x1x1
ffn_moe_probs-3,kernel_soft_max_4,0.003400,1024x1x1,64x1x1,64x16x1x1
ffn_moe_argsort-3,kernel_argsort_f32_i32,0.012500,64x16x1,64x1x1,64x16x1x1
ffn_moe_weights-3,kernel_get_rows_f32,0.002800,384x16x1,64x1x1,1x6x16x1
ffn_moe_weights_scaled-3,kernel_scale,0.001700,24x1x1,64x1x1,1x6x16x1
ffn_moe_gate-3,kernel_mul_mv_id_q4_0_f32_8x_flat,2.377200,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_up-3,kernel_mul_mv_id_q4_0_f32_8x_flat,2.369800,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_weighted-3,kernel_swiglu,0.017100,49152x1x1,512x1x1,1408x6x16x1
ffn_moe_down-3,kernel_mul_mv_id_q4_0_f32_8x_flat,2.488900,16384x1x96,64x1x1,2048x6x16x1
node_219,kernel_mul,0.022900,384x16x1,64x1x1,2048x6x16x1
ffn_gate-3,kernel_transpose_32_16,0.005500,512x4x0,1x16x0,2816x16x1x1
ffn_gate-3,kernel_mul_mat_Ab_Bi_8x4,0.333100,2x704x1,1x128x1,2816x16x1x1
ffn_up-3,kernel_transpose_32_16,0.005500,512x4x0,1x16x0,2816x16x1x1
ffn_up-3,kernel_mul_mat_Ab_Bi_8x4,0.332400,2x704x1,1x128x1,2816x16x1x1
ffn_swiglu-3,kernel_swiglu,0.006500,8192x1x1,512x1x1,2816x16x1x1
node_229,kernel_add,0.013900,1024x1x1,64x1x1,2048x16x1x1
node_230,kernel_add,0.014000,1024x1x1,64x1x1,2048x16x1x1
node_231,kernel_add,0.013900,1024x1x1,64x1x1,2048x16x1x1
node_232,kernel_add,0.013700,1024x1x1,64x1x1,2048x16x1x1
ffn_moe_out-3,kernel_add,0.013600,1024x1x1,64x1x1,2048x16x1x1
ffn_shexp-3,kernel_transpose_32_16,0.005900,704x4x0,1x16x0,2048x16x1x1
ffn_shexp-3,kernel_mul_mat_Ab_Bi_8x4,0.465900,2x512x1,1x128x1,2048x16x1x1
ffn_out-3,kernel_add,0.013900,1024x1x1,64x1x1,2048x16x1x1
l_out-3,kernel_add,0.013400,1024x1x1,64x1x1,2048x16x1x1
attn_norm-4,kernel_rms_norm_mul,0.008200,16384x1x1,1024x1x1,2048x16x1x1
q-4,kernel_transpose_32_16,0.004700,512x4x0,1x16x0,3072x16x1x1
q-4,kernel_mul_mat_Ab_Bi_8x4,0.334600,2x768x1,1x128x1,3072x16x1x1
q_pe-4,kernel_rope_norm_f32,0.004300,1024x16x1,64x1x1,64x16x16x1
Qcur-4,kernel_concat_f32_non_contiguous,0.094800,16x16x1,0x0x0,192x16x16x1
kv_cmpr_pe-4,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,576x16x1x1
kv_cmpr_pe-4,kernel_mul_mat_Ab_Bi_8x4,0.326200,2x144x1,1x128x1,576x16x1x1
k_pe-4,kernel_rope_norm_f32,0.002700,64x16x1,64x1x1,64x1x16x1
node_247,kernel_repeat,0.094000,16x16x1,0x0x0,64x16x16x1
kv_cmpr-4,kernel_rms_norm_mul,0.005200,8192x1x1,512x1x1,512x16x1x1
kv-4,kernel_transpose_32_16,0.003000,128x4x0,1x16x0,4096x16x1x1
kv-4,kernel_mul_mat_Ab_Bi_8x4,0.089600,2x1024x1,1x128x1,4096x16x1x1
Kcur-4,kernel_concat_f32_non_contiguous,0.097200,16x16x1,0x0x0,192x16x16x1
Vcur_cont-4,kernel_cpy_f32_f32,0.005100,1024x16x1,64x1x1,128x16x16x1
cache_k_l4 (view),kernel_set_rows_f16_i64,0.007100,16384x1x1,1024x1x1,3072x4096x1x1
cache_v_l4 (view),kernel_set_rows_f16_i64,0.005100,16384x1x1,1024x1x1,2048x4096x1x1
__fattn__-4,flash_attn_f32_f16,1.592200,16x16x0,16x1x0,128x16x16x1
node_268,kernel_transpose_32_16,0.005300,512x4x0,1x16x0,2048x16x1x1
node_268,kernel_mul_mat_Ab_Bi_8x4,0.339200,2x512x1,1x128x1,2048x16x1x1
ffn_inp-4,kernel_add,0.014000,1024x1x1,64x1x1,2048x16x1x1
ffn_norm-4,kernel_rms_norm_mul,0.008300,16384x1x1,1024x1x1,2048x16x1x1
ffn_moe_logits-4,kernel_mul_mm_f32_f32_l4_lm,0.462000,128x1x1,128x1x1,64x16x1x1
ffn_moe_probs-4,kernel_soft_max_4,0.003600,1024x1x1,64x1x1,64x16x1x1
ffn_moe_argsort-4,kernel_argsort_f32_i32,0.012400,64x16x1,64x1x1,64x16x1x1
ffn_moe_weights-4,kernel_get_rows_f32,0.002800,384x16x1,64x1x1,1x6x16x1
ffn_moe_weights_scaled-4,kernel_scale,0.001900,24x1x1,64x1x1,1x6x16x1
ffn_moe_gate-4,kernel_mul_mv_id_q4_0_f32_8x_flat,2.382100,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_up-4,kernel_mul_mv_id_q4_0_f32_8x_flat,2.363400,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_weighted-4,kernel_swiglu,0.017100,49152x1x1,512x1x1,1408x6x16x1
ffn_moe_down-4,kernel_mul_mv_id_q4_0_f32_8x_flat,2.491800,16384x1x96,64x1x1,2048x6x16x1
node_284,kernel_mul,0.022800,384x16x1,64x1x1,2048x6x16x1
ffn_gate-4,kernel_transpose_32_16,0.005600,512x4x0,1x16x0,2816x16x1x1
ffn_gate-4,kernel_mul_mat_Ab_Bi_8x4,0.331000,2x704x1,1x128x1,2816x16x1x1
ffn_up-4,kernel_transpose_32_16,0.005200,512x4x0,1x16x0,2816x16x1x1
ffn_up-4,kernel_mul_mat_Ab_Bi_8x4,0.332200,2x704x1,1x128x1,2816x16x1x1
ffn_swiglu-4,kernel_swiglu,0.006800,8192x1x1,512x1x1,2816x16x1x1
node_294,kernel_add,0.013800,1024x1x1,64x1x1,2048x16x1x1
node_295,kernel_add,0.013500,1024x1x1,64x1x1,2048x16x1x1
node_296,kernel_add,0.013000,1024x1x1,64x1x1,2048x16x1x1
node_297,kernel_add,0.013400,1024x1x1,64x1x1,2048x16x1x1
ffn_moe_out-4,kernel_add,0.013700,1024x1x1,64x1x1,2048x16x1x1
ffn_shexp-4,kernel_transpose_32_16,0.006400,704x4x0,1x16x0,2048x16x1x1
ffn_shexp-4,kernel_mul_mat_Ab_Bi_8x4,0.466600,2x512x1,1x128x1,2048x16x1x1
ffn_out-4,kernel_add,0.011800,1024x1x1,64x1x1,2048x16x1x1
l_out-4,kernel_add,0.013600,1024x1x1,64x1x1,2048x16x1x1
attn_norm-5,kernel_rms_norm_mul,0.008100,16384x1x1,1024x1x1,2048x16x1x1
q-5,kernel_transpose_32_16,0.004800,512x4x0,1x16x0,3072x16x1x1
q-5,kernel_mul_mat_Ab_Bi_8x4,0.339400,2x768x1,1x128x1,3072x16x1x1
q_pe-5,kernel_rope_norm_f32,0.004500,1024x16x1,64x1x1,64x16x16x1
Qcur-5,kernel_concat_f32_non_contiguous,0.095200,16x16x1,0x0x0,192x16x16x1
kv_cmpr_pe-5,kernel_transpose_32_16,0.005700,512x4x0,1x16x0,576x16x1x1
kv_cmpr_pe-5,kernel_mul_mat_Ab_Bi_8x4,0.329800,2x144x1,1x128x1,576x16x1x1
k_pe-5,kernel_rope_norm_f32,0.002500,64x16x1,64x1x1,64x1x16x1
node_312,kernel_repeat,0.094000,16x16x1,0x0x0,64x16x16x1
kv_cmpr-5,kernel_rms_norm_mul,0.004800,8192x1x1,512x1x1,512x16x1x1
kv-5,kernel_transpose_32_16,0.003300,128x4x0,1x16x0,4096x16x1x1
kv-5,kernel_mul_mat_Ab_Bi_8x4,0.089400,2x1024x1,1x128x1,4096x16x1x1
Kcur-5,kernel_concat_f32_non_contiguous,0.097100,16x16x1,0x0x0,192x16x16x1
Vcur_cont-5,kernel_cpy_f32_f32,0.004900,1024x16x1,64x1x1,128x16x16x1
cache_k_l5 (view),kernel_set_rows_f16_i64,0.006400,16384x1x1,1024x1x1,3072x4096x1x1
cache_v_l5 (view),kernel_set_rows_f16_i64,0.004900,16384x1x1,1024x1x1,2048x4096x1x1
__fattn__-5,flash_attn_f32_f16,1.596400,16x16x0,16x1x0,128x16x16x1
node_333,kernel_transpose_32_16,0.005300,512x4x0,1x16x0,2048x16x1x1
node_333,kernel_mul_mat_Ab_Bi_8x4,0.340400,2x512x1,1x128x1,2048x16x1x1
ffn_inp-5,kernel_add,0.014200,1024x1x1,64x1x1,2048x16x1x1
ffn_norm-5,kernel_rms_norm_mul,0.008200,16384x1x1,1024x1x1,2048x16x1x1
ffn_moe_logits-5,kernel_mul_mm_f32_f32_l4_lm,0.464200,128x1x1,128x1x1,64x16x1x1
ffn_moe_probs-5,kernel_soft_max_4,0.003400,1024x1x1,64x1x1,64x16x1x1
ffn_moe_argsort-5,kernel_argsort_f32_i32,0.012400,64x16x1,64x1x1,64x16x1x1
ffn_moe_weights-5,kernel_get_rows_f32,0.002500,384x16x1,64x1x1,1x6x16x1
ffn_moe_weights_scaled-5,kernel_scale,0.001700,24x1x1,64x1x1,1x6x16x1
ffn_moe_gate-5,kernel_mul_mv_id_q4_0_f32_8x_flat,2.359500,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_up-5,kernel_mul_mv_id_q4_0_f32_8x_flat,2.352000,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_weighted-5,kernel_swiglu,0.017000,49152x1x1,512x1x1,1408x6x16x1
ffn_moe_down-5,kernel_mul_mv_id_q4_0_f32_8x_flat,2.484700,16384x1x96,64x1x1,2048x6x16x1
node_349,kernel_mul,0.022900,384x16x1,64x1x1,2048x6x16x1
ffn_gate-5,kernel_transpose_32_16,0.005900,512x4x0,1x16x0,2816x16x1x1
ffn_gate-5,kernel_mul_mat_Ab_Bi_8x4,0.331500,2x704x1,1x128x1,2816x16x1x1
ffn_up-5,kernel_transpose_32_16,0.005200,512x4x0,1x16x0,2816x16x1x1
ffn_up-5,kernel_mul_mat_Ab_Bi_8x4,0.333200,2x704x1,1x128x1,2816x16x1x1
ffn_swiglu-5,kernel_swiglu,0.006500,8192x1x1,512x1x1,2816x16x1x1
node_359,kernel_add,0.013800,1024x1x1,64x1x1,2048x16x1x1
node_360,kernel_add,0.013500,1024x1x1,64x1x1,2048x16x1x1
node_361,kernel_add,0.013700,1024x1x1,64x1x1,2048x16x1x1
node_362,kernel_add,0.013400,1024x1x1,64x1x1,2048x16x1x1
ffn_moe_out-5,kernel_add,0.013000,1024x1x1,64x1x1,2048x16x1x1
ffn_shexp-5,kernel_transpose_32_16,0.006100,704x4x0,1x16x0,2048x16x1x1
ffn_shexp-5,kernel_mul_mat_Ab_Bi_8x4,0.461400,2x512x1,1x128x1,2048x16x1x1
ffn_out-5,kernel_add,0.013800,1024x1x1,64x1x1,2048x16x1x1
l_out-5,kernel_add,0.013500,1024x1x1,64x1x1,2048x16x1x1
attn_norm-6,kernel_rms_norm_mul,0.008100,16384x1x1,1024x1x1,2048x16x1x1
q-6,kernel_transpose_32_16,0.005300,512x4x0,1x16x0,3072x16x1x1
q-6,kernel_mul_mat_Ab_Bi_8x4,0.336200,2x768x1,1x128x1,3072x16x1x1
q_pe-6,kernel_rope_norm_f32,0.004400,1024x16x1,64x1x1,64x16x16x1
Qcur-6,kernel_concat_f32_non_contiguous,0.095600,16x16x1,0x0x0,192x16x16x1
kv_cmpr_pe-6,kernel_transpose_32_16,0.005500,512x4x0,1x16x0,576x16x1x1
kv_cmpr_pe-6,kernel_mul_mat_Ab_Bi_8x4,0.325800,2x144x1,1x128x1,576x16x1x1
k_pe-6,kernel_rope_norm_f32,0.002400,64x16x1,64x1x1,64x1x16x1
node_377,kernel_repeat,0.093600,16x16x1,0x0x0,64x16x16x1
kv_cmpr-6,kernel_rms_norm_mul,0.005200,8192x1x1,512x1x1,512x16x1x1
kv-6,kernel_transpose_32_16,0.003300,128x4x0,1x16x0,4096x16x1x1
kv-6,kernel_mul_mat_Ab_Bi_8x4,0.089700,2x1024x1,1x128x1,4096x16x1x1
Kcur-6,kernel_concat_f32_non_contiguous,0.097000,16x16x1,0x0x0,192x16x16x1
Vcur_cont-6,kernel_cpy_f32_f32,0.005400,1024x16x1,64x1x1,128x16x16x1
cache_k_l6 (view),kernel_set_rows_f16_i64,0.007500,16384x1x1,1024x1x1,3072x4096x1x1
cache_v_l6 (view),kernel_set_rows_f16_i64,0.004900,16384x1x1,1024x1x1,2048x4096x1x1
__fattn__-6,flash_attn_f32_f16,1.588900,16x16x0,16x1x0,128x16x16x1
node_398,kernel_transpose_32_16,0.005400,512x4x0,1x16x0,2048x16x1x1
node_398,kernel_mul_mat_Ab_Bi_8x4,0.338100,2x512x1,1x128x1,2048x16x1x1
ffn_inp-6,kernel_add,0.013900,1024x1x1,64x1x1,2048x16x1x1
ffn_norm-6,kernel_rms_norm_mul,0.008100,16384x1x1,1024x1x1,2048x16x1x1
ffn_moe_logits-6,kernel_mul_mm_f32_f32_l4_lm,0.458100,128x1x1,128x1x1,64x16x1x1
ffn_moe_probs-6,kernel_soft_max_4,0.003300,1024x1x1,64x1x1,64x16x1x1
ffn_moe_argsort-6,kernel_argsort_f32_i32,0.012500,64x16x1,64x1x1,64x16x1x1
ffn_moe_weights-6,kernel_get_rows_f32,0.002700,384x16x1,64x1x1,1x6x16x1
ffn_moe_weights_scaled-6,kernel_scale,0.002000,24x1x1,64x1x1,1x6x16x1
ffn_moe_gate-6,kernel_mul_mv_id_q4_0_f32_8x_flat,2.365500,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_up-6,kernel_mul_mv_id_q4_0_f32_8x_flat,2.343600,11264x1x96,64x1x1,1408x6x16x1
ffn_moe_weighted-6,kernel_swiglu,0.017200,49152x1x1,512x1x1,1408x6x16x1
ffn_moe_down-6,kernel_mul_mv_id_q4_0_f32_8x_flat,2.483100,16384x1x96,64x1x1,2048x6x16x1
node_414,kernel_mul,0.023000,384x16x1,64x1x1,2048x6x16x1
