op name, kernel name, exec duration (ms), global size, local size, output size
ffn_inp-1,kernel_add,0.075200,16384x1x1,64x1x1,2048x256x1x1
ffn_norm-1,kernel_rms_norm_mul,0.064200,262144x1x1,1024x1x1,2048x256x1x1
ffn_moe_logits-1,kernel_mul_mm_f32_f32_l4_lm,0.513600,128x4x1,128x1x1,64x256x1x1
ffn_moe_probs-1,kernel_soft_max_4,0.006200,16384x1x1,64x1x1,64x256x1x1
ffn_moe_argsort-1,kernel_argsort_f32_i32,0.045600,64x256x1,64x1x1,64x256x1x1
ffn_moe_weights-1,kernel_get_rows_f32,0.010400,384x256x1,64x1x1,1x6x256x1
ffn_moe_weights_scaled-1,kernel_scale,0.001900,384x1x1,64x1x1,1x6x256x1
ffn_moe_gate-1,kernel_mul_mv_id_q4_0_f32_8x_flat,37.529800,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_up-1,kernel_mul_mv_id_q4_0_f32_8x_flat,36.852100,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_weighted-1,kernel_swiglu,0.349000,786432x1x1,512x1x1,1408x6x256x1
ffn_moe_down-1,kernel_mul_mv_id_q4_0_f32_8x_flat,39.406399,16384x1x1536,64x1x1,2048x6x256x1
node_89,kernel_mul,0.406600,384x256x1,64x1x1,2048x6x256x1
ffn_gate-1,kernel_transpose_32_16,0.055100,512x64x0,1x16x0,2816x256x1x1
ffn_gate-1,kernel_mul_mat_Ab_Bi_8x4,1.167900,32x704x1,1x128x1,2816x256x1x1
ffn_up-1,kernel_transpose_32_16,0.050100,512x64x0,1x16x0,2816x256x1x1
ffn_up-1,kernel_mul_mat_Ab_Bi_8x4,1.170500,32x704x1,1x128x1,2816x256x1x1
ffn_swiglu-1,kernel_swiglu,0.106600,131072x1x1,512x1x1,2816x256x1x1
node_99,kernel_add,0.093400,16384x1x1,64x1x1,2048x256x1x1
node_100,kernel_add,0.076100,16384x1x1,64x1x1,2048x256x1x1
node_101,kernel_add,0.073800,16384x1x1,64x1x1,2048x256x1x1
node_102,kernel_add,0.074900,16384x1x1,64x1x1,2048x256x1x1
ffn_moe_out-1,kernel_add,0.074400,16384x1x1,64x1x1,2048x256x1x1
ffn_shexp-1,kernel_transpose_32_16,0.074700,704x64x0,1x16x0,2048x256x1x1
ffn_shexp-1,kernel_mul_mat_Ab_Bi_8x4,1.234500,32x512x1,1x128x1,2048x256x1x1
ffn_out-1,kernel_add,0.073700,16384x1x1,64x1x1,2048x256x1x1
l_out-1,kernel_add,0.077100,16384x1x1,64x1x1,2048x256x1x1
attn_norm-2,kernel_rms_norm_mul,0.064300,262144x1x1,1024x1x1,2048x256x1x1
q-2,kernel_transpose_32_16,0.039700,512x64x0,1x16x0,3072x256x1x1
q-2,kernel_mul_mat_Ab_Bi_8x4,1.156700,32x768x1,1x128x1,3072x256x1x1
q_pe-2,kernel_rope_norm_f32,0.039700,1024x256x1,64x1x1,64x16x256x1
Qcur-2,kernel_concat_f32_non_contiguous,0.476400,16x256x1,0x0x0,192x16x256x1
kv_cmpr_pe-2,kernel_transpose_32_16,0.046900,512x64x0,1x16x0,576x256x1x1
kv_cmpr_pe-2,kernel_mul_mat_Ab_Bi_8x4,0.426100,32x144x1,1x128x1,576x256x1x1
k_pe-2,kernel_rope_norm_f32,0.004600,64x256x1,64x1x1,64x1x256x1
node_117,kernel_repeat,0.361200,16x256x1,0x0x0,64x16x256x1
kv_cmpr-2,kernel_rms_norm_mul,0.028000,131072x1x1,512x1x1,512x256x1x1
kv-2,kernel_transpose_32_16,0.012100,128x64x0,1x16x0,4096x256x1x1
kv-2,kernel_mul_mat_Ab_Bi_8x4,0.392800,32x1024x1,1x128x1,4096x256x1x1
Kcur-2,kernel_concat_f32_non_contiguous,0.867000,16x256x1,0x0x0,192x16x256x1
Vcur_cont-2,kernel_cpy_f32_f32,0.052600,1024x256x1,64x1x1,128x16x256x1
cache_k_l2 (view),kernel_set_rows_f16_i64,0.068400,262144x1x1,1024x1x1,3072x4096x1x1
cache_v_l2 (view),kernel_set_rows_f16_i64,0.051700,262144x1x1,1024x1x1,2048x4096x1x1
__fattn__-2,flash_attn_f32_f16,18.639000,256x16x0,16x1x0,128x16x256x1
node_138,kernel_transpose_32_16,0.037500,512x64x0,1x16x0,2048x256x1x1
node_138,kernel_mul_mat_Ab_Bi_8x4,0.898900,32x512x1,1x128x1,2048x256x1x1
ffn_inp-2,kernel_add,0.071500,16384x1x1,64x1x1,2048x256x1x1
ffn_norm-2,kernel_rms_norm_mul,0.064200,262144x1x1,1024x1x1,2048x256x1x1
ffn_moe_logits-2,kernel_mul_mm_f32_f32_l4_lm,0.520200,128x4x1,128x1x1,64x256x1x1
ffn_moe_probs-2,kernel_soft_max_4,0.006400,16384x1x1,64x1x1,64x256x1x1
ffn_moe_argsort-2,kernel_argsort_f32_i32,0.045800,64x256x1,64x1x1,64x256x1x1
ffn_moe_weights-2,kernel_get_rows_f32,0.010300,384x256x1,64x1x1,1x6x256x1
ffn_moe_weights_scaled-2,kernel_scale,0.001900,384x1x1,64x1x1,1x6x256x1
ffn_moe_gate-2,kernel_mul_mv_id_q4_0_f32_8x_flat,36.770802,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_up-2,kernel_mul_mv_id_q4_0_f32_8x_flat,36.662498,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_weighted-2,kernel_swiglu,0.347300,786432x1x1,512x1x1,1408x6x256x1
ffn_moe_down-2,kernel_mul_mv_id_q4_0_f32_8x_flat,39.393101,16384x1x1536,64x1x1,2048x6x256x1
node_154,kernel_mul,0.402800,384x256x1,64x1x1,2048x6x256x1
ffn_gate-2,kernel_transpose_32_16,0.058300,512x64x0,1x16x0,2816x256x1x1
ffn_gate-2,kernel_mul_mat_Ab_Bi_8x4,1.168700,32x704x1,1x128x1,2816x256x1x1
ffn_up-2,kernel_transpose_32_16,0.051700,512x64x0,1x16x0,2816x256x1x1
ffn_up-2,kernel_mul_mat_Ab_Bi_8x4,1.170300,32x704x1,1x128x1,2816x256x1x1
ffn_swiglu-2,kernel_swiglu,0.108200,131072x1x1,512x1x1,2816x256x1x1
node_164,kernel_add,0.092800,16384x1x1,64x1x1,2048x256x1x1
node_165,kernel_add,0.072200,16384x1x1,64x1x1,2048x256x1x1
node_166,kernel_add,0.072900,16384x1x1,64x1x1,2048x256x1x1
node_167,kernel_add,0.075300,16384x1x1,64x1x1,2048x256x1x1
ffn_moe_out-2,kernel_add,0.074700,16384x1x1,64x1x1,2048x256x1x1
ffn_shexp-2,kernel_transpose_32_16,0.075900,704x64x0,1x16x0,2048x256x1x1
ffn_shexp-2,kernel_mul_mat_Ab_Bi_8x4,1.220600,32x512x1,1x128x1,2048x256x1x1
ffn_out-2,kernel_add,0.075500,16384x1x1,64x1x1,2048x256x1x1
l_out-2,kernel_add,0.076000,16384x1x1,64x1x1,2048x256x1x1
attn_norm-3,kernel_rms_norm_mul,0.064000,262144x1x1,1024x1x1,2048x256x1x1
q-3,kernel_transpose_32_16,0.038900,512x64x0,1x16x0,3072x256x1x1
q-3,kernel_mul_mat_Ab_Bi_8x4,1.157800,32x768x1,1x128x1,3072x256x1x1
q_pe-3,kernel_rope_norm_f32,0.039800,1024x256x1,64x1x1,64x16x256x1
Qcur-3,kernel_concat_f32_non_contiguous,0.410900,16x256x1,0x0x0,192x16x256x1
kv_cmpr_pe-3,kernel_transpose_32_16,0.053100,512x64x0,1x16x0,576x256x1x1
kv_cmpr_pe-3,kernel_mul_mat_Ab_Bi_8x4,0.425700,32x144x1,1x128x1,576x256x1x1
k_pe-3,kernel_rope_norm_f32,0.005200,64x256x1,64x1x1,64x1x256x1
node_182,kernel_repeat,0.349600,16x256x1,0x0x0,64x16x256x1
kv_cmpr-3,kernel_rms_norm_mul,0.028600,131072x1x1,512x1x1,512x256x1x1
kv-3,kernel_transpose_32_16,0.013100,128x64x0,1x16x0,4096x256x1x1
kv-3,kernel_mul_mat_Ab_Bi_8x4,0.391200,32x1024x1,1x128x1,4096x256x1x1
Kcur-3,kernel_concat_f32_non_contiguous,0.978300,16x256x1,0x0x0,192x16x256x1
Vcur_cont-3,kernel_cpy_f32_f32,0.059200,1024x256x1,64x1x1,128x16x256x1
cache_k_l3 (view),kernel_set_rows_f16_i64,0.071300,262144x1x1,1024x1x1,3072x4096x1x1
cache_v_l3 (view),kernel_set_rows_f16_i64,0.050500,262144x1x1,1024x1x1,2048x4096x1x1
__fattn__-3,flash_attn_f32_f16,18.668301,256x16x0,16x1x0,128x16x256x1
node_203,kernel_transpose_32_16,0.036900,512x64x0,1x16x0,2048x256x1x1
node_203,kernel_mul_mat_Ab_Bi_8x4,0.885500,32x512x1,1x128x1,2048x256x1x1
ffn_inp-3,kernel_add,0.075300,16384x1x1,64x1x1,2048x256x1x1
ffn_norm-3,kernel_rms_norm_mul,0.064300,262144x1x1,1024x1x1,2048x256x1x1
ffn_moe_logits-3,kernel_mul_mm_f32_f32_l4_lm,0.513500,128x4x1,128x1x1,64x256x1x1
ffn_moe_probs-3,kernel_soft_max_4,0.006100,16384x1x1,64x1x1,64x256x1x1
ffn_moe_argsort-3,kernel_argsort_f32_i32,0.045400,64x256x1,64x1x1,64x256x1x1
ffn_moe_weights-3,kernel_get_rows_f32,0.010800,384x256x1,64x1x1,1x6x256x1
ffn_moe_weights_scaled-3,kernel_scale,0.001800,384x1x1,64x1x1,1x6x256x1
ffn_moe_gate-3,kernel_mul_mv_id_q4_0_f32_8x_flat,36.493401,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_up-3,kernel_mul_mv_id_q4_0_f32_8x_flat,36.452702,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_weighted-3,kernel_swiglu,0.354700,786432x1x1,512x1x1,1408x6x256x1
ffn_moe_down-3,kernel_mul_mv_id_q4_0_f32_8x_flat,40.941399,16384x1x1536,64x1x1,2048x6x256x1
node_219,kernel_mul,0.404000,384x256x1,64x1x1,2048x6x256x1
ffn_gate-3,kernel_transpose_32_16,0.058100,512x64x0,1x16x0,2816x256x1x1
ffn_gate-3,kernel_mul_mat_Ab_Bi_8x4,1.227600,32x704x1,1x128x1,2816x256x1x1
ffn_up-3,kernel_transpose_32_16,0.051100,512x64x0,1x16x0,2816x256x1x1
ffn_up-3,kernel_mul_mat_Ab_Bi_8x4,1.167000,32x704x1,1x128x1,2816x256x1x1
ffn_swiglu-3,kernel_swiglu,0.108300,131072x1x1,512x1x1,2816x256x1x1
node_229,kernel_add,0.094800,16384x1x1,64x1x1,2048x256x1x1
node_230,kernel_add,0.078200,16384x1x1,64x1x1,2048x256x1x1
node_231,kernel_add,0.074700,16384x1x1,64x1x1,2048x256x1x1
node_232,kernel_add,0.076000,16384x1x1,64x1x1,2048x256x1x1
ffn_moe_out-3,kernel_add,0.071500,16384x1x1,64x1x1,2048x256x1x1
ffn_shexp-3,kernel_transpose_32_16,0.076400,704x64x0,1x16x0,2048x256x1x1
ffn_shexp-3,kernel_mul_mat_Ab_Bi_8x4,1.227600,32x512x1,1x128x1,2048x256x1x1
ffn_out-3,kernel_add,0.073800,16384x1x1,64x1x1,2048x256x1x1
l_out-3,kernel_add,0.078300,16384x1x1,64x1x1,2048x256x1x1
attn_norm-4,kernel_rms_norm_mul,0.063300,262144x1x1,1024x1x1,2048x256x1x1
q-4,kernel_transpose_32_16,0.039500,512x64x0,1x16x0,3072x256x1x1
q-4,kernel_mul_mat_Ab_Bi_8x4,1.155100,32x768x1,1x128x1,3072x256x1x1
q_pe-4,kernel_rope_norm_f32,0.037300,1024x256x1,64x1x1,64x16x256x1
Qcur-4,kernel_concat_f32_non_contiguous,0.483500,16x256x1,0x0x0,192x16x256x1
kv_cmpr_pe-4,kernel_transpose_32_16,0.056500,512x64x0,1x16x0,576x256x1x1
kv_cmpr_pe-4,kernel_mul_mat_Ab_Bi_8x4,0.425800,32x144x1,1x128x1,576x256x1x1
k_pe-4,kernel_rope_norm_f32,0.004700,64x256x1,64x1x1,64x1x256x1
node_247,kernel_repeat,0.322500,16x256x1,0x0x0,64x16x256x1
kv_cmpr-4,kernel_rms_norm_mul,0.028500,131072x1x1,512x1x1,512x256x1x1
kv-4,kernel_transpose_32_16,0.012400,128x64x0,1x16x0,4096x256x1x1
kv-4,kernel_mul_mat_Ab_Bi_8x4,0.390500,32x1024x1,1x128x1,4096x256x1x1
Kcur-4,kernel_concat_f32_non_contiguous,0.990700,16x256x1,0x0x0,192x16x256x1
Vcur_cont-4,kernel_cpy_f32_f32,0.058700,1024x256x1,64x1x1,128x16x256x1
cache_k_l4 (view),kernel_set_rows_f16_i64,0.067600,262144x1x1,1024x1x1,3072x4096x1x1
cache_v_l4 (view),kernel_set_rows_f16_i64,0.051000,262144x1x1,1024x1x1,2048x4096x1x1
__fattn__-4,flash_attn_f32_f16,18.625999,256x16x0,16x1x0,128x16x256x1
node_268,kernel_transpose_32_16,0.036800,512x64x0,1x16x0,2048x256x1x1
node_268,kernel_mul_mat_Ab_Bi_8x4,0.887800,32x512x1,1x128x1,2048x256x1x1
ffn_inp-4,kernel_add,0.069400,16384x1x1,64x1x1,2048x256x1x1
ffn_norm-4,kernel_rms_norm_mul,0.064200,262144x1x1,1024x1x1,2048x256x1x1
ffn_moe_logits-4,kernel_mul_mm_f32_f32_l4_lm,0.523800,128x4x1,128x1x1,64x256x1x1
ffn_moe_probs-4,kernel_soft_max_4,0.006100,16384x1x1,64x1x1,64x256x1x1
ffn_moe_argsort-4,kernel_argsort_f32_i32,0.045400,64x256x1,64x1x1,64x256x1x1
ffn_moe_weights-4,kernel_get_rows_f32,0.010700,384x256x1,64x1x1,1x6x256x1
ffn_moe_weights_scaled-4,kernel_scale,0.001800,384x1x1,64x1x1,1x6x256x1
ffn_moe_gate-4,kernel_mul_mv_id_q4_0_f32_8x_flat,36.589500,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_up-4,kernel_mul_mv_id_q4_0_f32_8x_flat,36.500401,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_weighted-4,kernel_swiglu,0.348300,786432x1x1,512x1x1,1408x6x256x1
ffn_moe_down-4,kernel_mul_mv_id_q4_0_f32_8x_flat,39.310398,16384x1x1536,64x1x1,2048x6x256x1
node_284,kernel_mul,0.400500,384x256x1,64x1x1,2048x6x256x1
ffn_gate-4,kernel_transpose_32_16,0.056900,512x64x0,1x16x0,2816x256x1x1
ffn_gate-4,kernel_mul_mat_Ab_Bi_8x4,1.171100,32x704x1,1x128x1,2816x256x1x1
ffn_up-4,kernel_transpose_32_16,0.051700,512x64x0,1x16x0,2816x256x1x1
ffn_up-4,kernel_mul_mat_Ab_Bi_8x4,1.167000,32x704x1,1x128x1,2816x256x1x1
ffn_swiglu-4,kernel_swiglu,0.103400,131072x1x1,512x1x1,2816x256x1x1
node_294,kernel_add,0.093100,16384x1x1,64x1x1,2048x256x1x1
node_295,kernel_add,0.075200,16384x1x1,64x1x1,2048x256x1x1
node_296,kernel_add,0.072600,16384x1x1,64x1x1,2048x256x1x1
node_297,kernel_add,0.074200,16384x1x1,64x1x1,2048x256x1x1
ffn_moe_out-4,kernel_add,0.074100,16384x1x1,64x1x1,2048x256x1x1
ffn_shexp-4,kernel_transpose_32_16,0.074900,704x64x0,1x16x0,2048x256x1x1
ffn_shexp-4,kernel_mul_mat_Ab_Bi_8x4,1.221000,32x512x1,1x128x1,2048x256x1x1
ffn_out-4,kernel_add,0.072800,16384x1x1,64x1x1,2048x256x1x1
l_out-4,kernel_add,0.076500,16384x1x1,64x1x1,2048x256x1x1
attn_norm-5,kernel_rms_norm_mul,0.064900,262144x1x1,1024x1x1,2048x256x1x1
q-5,kernel_transpose_32_16,0.038500,512x64x0,1x16x0,3072x256x1x1
q-5,kernel_mul_mat_Ab_Bi_8x4,1.154200,32x768x1,1x128x1,3072x256x1x1
q_pe-5,kernel_rope_norm_f32,0.039700,1024x256x1,64x1x1,64x16x256x1
Qcur-5,kernel_concat_f32_non_contiguous,0.474200,16x256x1,0x0x0,192x16x256x1
kv_cmpr_pe-5,kernel_transpose_32_16,0.053300,512x64x0,1x16x0,576x256x1x1
kv_cmpr_pe-5,kernel_mul_mat_Ab_Bi_8x4,0.425900,32x144x1,1x128x1,576x256x1x1
k_pe-5,kernel_rope_norm_f32,0.005500,64x256x1,64x1x1,64x1x256x1
node_312,kernel_repeat,0.357700,16x256x1,0x0x0,64x16x256x1
kv_cmpr-5,kernel_rms_norm_mul,0.028700,131072x1x1,512x1x1,512x256x1x1
kv-5,kernel_transpose_32_16,0.012700,128x64x0,1x16x0,4096x256x1x1
kv-5,kernel_mul_mat_Ab_Bi_8x4,0.393400,32x1024x1,1x128x1,4096x256x1x1
Kcur-5,kernel_concat_f32_non_contiguous,0.981600,16x256x1,0x0x0,192x16x256x1
Vcur_cont-5,kernel_cpy_f32_f32,0.059300,1024x256x1,64x1x1,128x16x256x1
cache_k_l5 (view),kernel_set_rows_f16_i64,0.065500,262144x1x1,1024x1x1,3072x4096x1x1
cache_v_l5 (view),kernel_set_rows_f16_i64,0.050400,262144x1x1,1024x1x1,2048x4096x1x1
__fattn__-5,flash_attn_f32_f16,18.624201,256x16x0,16x1x0,128x16x256x1
node_333,kernel_transpose_32_16,0.037100,512x64x0,1x16x0,2048x256x1x1
node_333,kernel_mul_mat_Ab_Bi_8x4,0.899400,32x512x1,1x128x1,2048x256x1x1
ffn_inp-5,kernel_add,0.074900,16384x1x1,64x1x1,2048x256x1x1
ffn_norm-5,kernel_rms_norm_mul,0.064200,262144x1x1,1024x1x1,2048x256x1x1
ffn_moe_logits-5,kernel_mul_mm_f32_f32_l4_lm,0.538500,128x4x1,128x1x1,64x256x1x1
ffn_moe_probs-5,kernel_soft_max_4,0.006500,16384x1x1,64x1x1,64x256x1x1
ffn_moe_argsort-5,kernel_argsort_f32_i32,0.045800,64x256x1,64x1x1,64x256x1x1
ffn_moe_weights-5,kernel_get_rows_f32,0.010600,384x256x1,64x1x1,1x6x256x1
ffn_moe_weights_scaled-5,kernel_scale,0.001900,384x1x1,64x1x1,1x6x256x1
ffn_moe_gate-5,kernel_mul_mv_id_q4_0_f32_8x_flat,36.314899,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_up-5,kernel_mul_mv_id_q4_0_f32_8x_flat,36.305801,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_weighted-5,kernel_swiglu,0.353300,786432x1x1,512x1x1,1408x6x256x1
ffn_moe_down-5,kernel_mul_mv_id_q4_0_f32_8x_flat,39.347099,16384x1x1536,64x1x1,2048x6x256x1
node_349,kernel_mul,0.405900,384x256x1,64x1x1,2048x6x256x1
ffn_gate-5,kernel_transpose_32_16,0.057100,512x64x0,1x16x0,2816x256x1x1
ffn_gate-5,kernel_mul_mat_Ab_Bi_8x4,1.167100,32x704x1,1x128x1,2816x256x1x1
ffn_up-5,kernel_transpose_32_16,0.051400,512x64x0,1x16x0,2816x256x1x1
ffn_up-5,kernel_mul_mat_Ab_Bi_8x4,1.167900,32x704x1,1x128x1,2816x256x1x1
ffn_swiglu-5,kernel_swiglu,0.108700,131072x1x1,512x1x1,2816x256x1x1
node_359,kernel_add,0.092000,16384x1x1,64x1x1,2048x256x1x1
node_360,kernel_add,0.076600,16384x1x1,64x1x1,2048x256x1x1
node_361,kernel_add,0.069400,16384x1x1,64x1x1,2048x256x1x1
node_362,kernel_add,0.074200,16384x1x1,64x1x1,2048x256x1x1
ffn_moe_out-5,kernel_add,0.074600,16384x1x1,64x1x1,2048x256x1x1
ffn_shexp-5,kernel_transpose_32_16,0.075900,704x64x0,1x16x0,2048x256x1x1
ffn_shexp-5,kernel_mul_mat_Ab_Bi_8x4,1.233500,32x512x1,1x128x1,2048x256x1x1
ffn_out-5,kernel_add,0.072900,16384x1x1,64x1x1,2048x256x1x1
l_out-5,kernel_add,0.076900,16384x1x1,64x1x1,2048x256x1x1
attn_norm-6,kernel_rms_norm_mul,0.064000,262144x1x1,1024x1x1,2048x256x1x1
q-6,kernel_transpose_32_16,0.036900,512x64x0,1x16x0,3072x256x1x1
q-6,kernel_mul_mat_Ab_Bi_8x4,1.156800,32x768x1,1x128x1,3072x256x1x1
q_pe-6,kernel_rope_norm_f32,0.039400,1024x256x1,64x1x1,64x16x256x1
Qcur-6,kernel_concat_f32_non_contiguous,0.482600,16x256x1,0x0x0,192x16x256x1
kv_cmpr_pe-6,kernel_transpose_32_16,0.053800,512x64x0,1x16x0,576x256x1x1
kv_cmpr_pe-6,kernel_mul_mat_Ab_Bi_8x4,0.425100,32x144x1,1x128x1,576x256x1x1
k_pe-6,kernel_rope_norm_f32,0.004500,64x256x1,64x1x1,64x1x256x1
node_377,kernel_repeat,0.368500,16x256x1,0x0x0,64x16x256x1
kv_cmpr-6,kernel_rms_norm_mul,0.028400,131072x1x1,512x1x1,512x256x1x1
kv-6,kernel_transpose_32_16,0.012700,128x64x0,1x16x0,4096x256x1x1
kv-6,kernel_mul_mat_Ab_Bi_8x4,0.392800,32x1024x1,1x128x1,4096x256x1x1
Kcur-6,kernel_concat_f32_non_contiguous,0.978200,16x256x1,0x0x0,192x16x256x1
Vcur_cont-6,kernel_cpy_f32_f32,0.059700,1024x256x1,64x1x1,128x16x256x1
cache_k_l6 (view),kernel_set_rows_f16_i64,0.067200,262144x1x1,1024x1x1,3072x4096x1x1
cache_v_l6 (view),kernel_set_rows_f16_i64,0.051200,262144x1x1,1024x1x1,2048x4096x1x1
__fattn__-6,flash_attn_f32_f16,18.634300,256x16x0,16x1x0,128x16x256x1
node_398,kernel_transpose_32_16,0.036300,512x64x0,1x16x0,2048x256x1x1
node_398,kernel_mul_mat_Ab_Bi_8x4,0.895900,32x512x1,1x128x1,2048x256x1x1
ffn_inp-6,kernel_add,0.071900,16384x1x1,64x1x1,2048x256x1x1
ffn_norm-6,kernel_rms_norm_mul,0.064000,262144x1x1,1024x1x1,2048x256x1x1
ffn_moe_logits-6,kernel_mul_mm_f32_f32_l4_lm,0.520000,128x4x1,128x1x1,64x256x1x1
ffn_moe_probs-6,kernel_soft_max_4,0.006300,16384x1x1,64x1x1,64x256x1x1
ffn_moe_argsort-6,kernel_argsort_f32_i32,0.045500,64x256x1,64x1x1,64x256x1x1
ffn_moe_weights-6,kernel_get_rows_f32,0.010700,384x256x1,64x1x1,1x6x256x1
ffn_moe_weights_scaled-6,kernel_scale,0.002100,384x1x1,64x1x1,1x6x256x1
ffn_moe_gate-6,kernel_mul_mv_id_q4_0_f32_8x_flat,36.431702,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_up-6,kernel_mul_mv_id_q4_0_f32_8x_flat,36.918701,11264x1x1536,64x1x1,1408x6x256x1
ffn_moe_weighted-6,kernel_swiglu,0.357700,786432x1x1,512x1x1,1408x6x256x1
ffn_moe_down-6,kernel_mul_mv_id_q4_0_f32_8x_flat,39.395599,16384x1x1536,64x1x1,2048x6x256x1
node_414,kernel_mul,0.399200,384x256x1,64x1x1,2048x6x256x1
