op name, kernel name, exec duration (ms), global size, local size, output size
node_296,kernel_add,0.176200,32768x1x1,64x1x1,2048x512x1x1
node_297,kernel_add,0.173000,32768x1x1,64x1x1,2048x512x1x1
ffn_moe_out-4,kernel_add,0.175200,32768x1x1,64x1x1,2048x512x1x1
ffn_shexp-4,kernel_transpose_32_16,0.153300,704x128x0,1x16x0,2048x512x1x1
ffn_shexp-4,kernel_mul_mat_Ab_Bi_8x4,2.181300,64x512x1,1x128x1,2048x512x1x1
ffn_out-4,kernel_add,0.174400,32768x1x1,64x1x1,2048x512x1x1
l_out-4,kernel_add,0.173400,32768x1x1,64x1x1,2048x512x1x1
attn_norm-5,kernel_rms_norm_mul,0.126700,524288x1x1,1024x1x1,2048x512x1x1
q-5,kernel_transpose_32_16,0.090200,512x128x0,1x16x0,3072x512x1x1
q-5,kernel_mul_mat_Ab_Bi_8x4,2.246600,64x768x1,1x128x1,3072x512x1x1
q_pe-5,kernel_rope_norm_f32,0.082800,1024x512x1,64x1x1,64x16x512x1
Qcur-5,kernel_concat_f32_non_contiguous,1.898900,16x512x1,0x0x0,192x16x512x1
kv_cmpr_pe-5,kernel_transpose_32_16,0.106200,512x128x0,1x16x0,576x512x1x1
kv_cmpr_pe-5,kernel_mul_mat_Ab_Bi_8x4,0.741300,64x144x1,1x128x1,576x512x1x1
k_pe-5,kernel_rope_norm_f32,0.006300,64x512x1,64x1x1,64x1x512x1
node_312,kernel_repeat,0.991500,16x512x1,0x0x0,64x16x512x1
kv_cmpr-5,kernel_rms_norm_mul,0.053900,262144x1x1,512x1x1,512x512x1x1
kv-5,kernel_transpose_32_16,0.020700,128x128x0,1x16x0,4096x512x1x1
kv-5,kernel_mul_mat_Ab_Bi_8x4,0.762700,64x1024x1,1x128x1,4096x512x1x1
Kcur-5,kernel_concat_f32_non_contiguous,2.555700,16x512x1,0x0x0,192x16x512x1
Vcur_cont-5,kernel_cpy_f32_f32,0.123500,1024x512x1,64x1x1,128x16x512x1
cache_k_l5 (view),kernel_set_rows_f16_i64,0.128500,524288x1x1,1024x1x1,3072x4096x1x1
cache_v_l5 (view),kernel_set_rows_f16_i64,0.093500,524288x1x1,1024x1x1,2048x4096x1x1
__fattn__-5,flash_attn_f32_f16,75.896599,512x16x0,16x1x0,128x16x512x1
node_333,kernel_transpose_32_16,0.092900,512x128x0,1x16x0,2048x512x1x1
node_333,kernel_mul_mat_Ab_Bi_8x4,1.597600,64x512x1,1x128x1,2048x512x1x1
ffn_inp-5,kernel_add,0.174200,32768x1x1,64x1x1,2048x512x1x1
ffn_norm-5,kernel_rms_norm_mul,0.126800,524288x1x1,1024x1x1,2048x512x1x1
ffn_moe_logits-5,kernel_mul_mm_f32_f32_l4_lm,0.560000,128x8x1,128x1x1,64x512x1x1
ffn_moe_probs-5,kernel_soft_max_4,0.009900,32768x1x1,64x1x1,64x512x1x1
ffn_moe_argsort-5,kernel_argsort_f32_i32,0.087700,64x512x1,64x1x1,64x512x1x1
ffn_moe_weights-5,kernel_get_rows_f32,0.018800,384x512x1,64x1x1,1x6x512x1
ffn_moe_weights_scaled-5,kernel_scale,0.002000,768x1x1,64x1x1,1x6x512x1
ffn_moe_gate-5,kernel_mul_mv_id_q4_0_f32_8x_flat,75.613998,11264x1x3072,64x1x1,1408x6x512x1
ffn_moe_up-5,kernel_mul_mv_id_q4_0_f32_8x_flat,74.879700,11264x1x3072,64x1x1,1408x6x512x1
ffn_moe_weighted-5,kernel_swiglu,0.707800,1572864x1x1,512x1x1,1408x6x512x1
ffn_moe_down-5,kernel_mul_mv_id_q4_0_f32_8x_flat,78.647797,16384x1x3072,64x1x1,2048x6x512x1
node_349,kernel_mul,0.816400,384x512x1,64x1x1,2048x6x512x1
ffn_gate-5,kernel_transpose_32_16,0.107700,512x128x0,1x16x0,2816x512x1x1
ffn_gate-5,kernel_mul_mat_Ab_Bi_8x4,2.204100,64x704x1,1x128x1,2816x512x1x1
ffn_up-5,kernel_transpose_32_16,0.105400,512x128x0,1x16x0,2816x512x1x1
ffn_up-5,kernel_mul_mat_Ab_Bi_8x4,2.204500,64x704x1,1x128x1,2816x512x1x1
ffn_swiglu-5,kernel_swiglu,0.235900,262144x1x1,512x1x1,2816x512x1x1
node_359,kernel_add,0.191500,32768x1x1,64x1x1,2048x512x1x1
node_360,kernel_add,0.180300,32768x1x1,64x1x1,2048x512x1x1
node_361,kernel_add,0.169900,32768x1x1,64x1x1,2048x512x1x1
node_362,kernel_add,0.173600,32768x1x1,64x1x1,2048x512x1x1
ffn_moe_out-5,kernel_add,0.173800,32768x1x1,64x1x1,2048x512x1x1
ffn_shexp-5,kernel_transpose_32_16,0.154000,704x128x0,1x16x0,2048x512x1x1
ffn_shexp-5,kernel_mul_mat_Ab_Bi_8x4,2.168500,64x512x1,1x128x1,2048x512x1x1
ffn_out-5,kernel_add,0.174900,32768x1x1,64x1x1,2048x512x1x1
l_out-5,kernel_add,0.173500,32768x1x1,64x1x1,2048x512x1x1
attn_norm-6,kernel_rms_norm_mul,0.127500,524288x1x1,1024x1x1,2048x512x1x1
q-6,kernel_transpose_32_16,0.085400,512x128x0,1x16x0,3072x512x1x1
q-6,kernel_mul_mat_Ab_Bi_8x4,2.248700,64x768x1,1x128x1,3072x512x1x1
q_pe-6,kernel_rope_norm_f32,0.083700,1024x512x1,64x1x1,64x16x512x1
Qcur-6,kernel_concat_f32_non_contiguous,1.913300,16x512x1,0x0x0,192x16x512x1
kv_cmpr_pe-6,kernel_transpose_32_16,0.106800,512x128x0,1x16x0,576x512x1x1
kv_cmpr_pe-6,kernel_mul_mat_Ab_Bi_8x4,0.742200,64x144x1,1x128x1,576x512x1x1
k_pe-6,kernel_rope_norm_f32,0.006300,64x512x1,64x1x1,64x1x512x1
node_377,kernel_repeat,0.992900,16x512x1,0x0x0,64x16x512x1
kv_cmpr-6,kernel_rms_norm_mul,0.054300,262144x1x1,512x1x1,512x512x1x1
kv-6,kernel_transpose_32_16,0.020500,128x128x0,1x16x0,4096x512x1x1
kv-6,kernel_mul_mat_Ab_Bi_8x4,0.763600,64x1024x1,1x128x1,4096x512x1x1
Kcur-6,kernel_concat_f32_non_contiguous,2.330600,16x512x1,0x0x0,192x16x512x1
Vcur_cont-6,kernel_cpy_f32_f32,0.123300,1024x512x1,64x1x1,128x16x512x1
cache_k_l6 (view),kernel_set_rows_f16_i64,0.133800,524288x1x1,1024x1x1,3072x4096x1x1
cache_v_l6 (view),kernel_set_rows_f16_i64,0.093300,524288x1x1,1024x1x1,2048x4096x1x1
__fattn__-6,flash_attn_f32_f16,74.535103,512x16x0,16x1x0,128x16x512x1
node_398,kernel_transpose_32_16,0.092600,512x128x0,1x16x0,2048x512x1x1
node_398,kernel_mul_mat_Ab_Bi_8x4,1.576600,64x512x1,1x128x1,2048x512x1x1
ffn_inp-6,kernel_add,0.178000,32768x1x1,64x1x1,2048x512x1x1
ffn_norm-6,kernel_rms_norm_mul,0.125900,524288x1x1,1024x1x1,2048x512x1x1
ffn_moe_logits-6,kernel_mul_mm_f32_f32_l4_lm,0.553800,128x8x1,128x1x1,64x512x1x1
ffn_moe_probs-6,kernel_soft_max_4,0.009900,32768x1x1,64x1x1,64x512x1x1
ffn_moe_argsort-6,kernel_argsort_f32_i32,0.089600,64x512x1,64x1x1,64x512x1x1
ffn_moe_weights-6,kernel_get_rows_f32,0.019000,384x512x1,64x1x1,1x6x512x1
ffn_moe_weights_scaled-6,kernel_scale,0.002200,768x1x1,64x1x1,1x6x512x1
ffn_moe_gate-6,kernel_mul_mv_id_q4_0_f32_8x_flat,74.759003,11264x1x3072,64x1x1,1408x6x512x1
ffn_moe_up-6,kernel_mul_mv_id_q4_0_f32_8x_flat,75.237999,11264x1x3072,64x1x1,1408x6x512x1
ffn_moe_weighted-6,kernel_swiglu,0.711200,1572864x1x1,512x1x1,1408x6x512x1
ffn_moe_down-6,kernel_mul_mv_id_q4_0_f32_8x_flat,78.745003,16384x1x3072,64x1x1,2048x6x512x1
node_414,kernel_mul,0.816900,384x512x1,64x1x1,2048x6x512x1
