op name, kernel name, exec duration (ms), global size, local size, output size
cache_v_l7 (view),kernel_set_rows_f16_i64,0.002700,8192x1x1,512x1x1,512x4096x1x1
__fattn__-7,flash_attn_f32_f16,1.351400,32x28x0,32x1x0,128x28x16x1
ffn_inp-7,kernel_add,0.023300,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-7,kernel_rms_norm_mul,0.009100,16384x1x1,1024x1x1,3584x16x1x1
l_out-7,kernel_add,0.023300,1024x1x1,64x1x1,3584x16x1x1
attn_norm-8,kernel_rms_norm_mul,0.009100,16384x1x1,1024x1x1,3584x16x1x1
Qcur-8,kernel_add_row,0.007500,14336x0x0,64x0x0,3584x16x1x1
Qcur-8,kernel_rope_neox_f32,0.005400,1792x16x1,64x1x1,128x28x16x1
Kcur-8,kernel_add_row,0.002700,2048x0x0,64x0x0,512x16x1x1
Kcur-8,kernel_rope_neox_f32,0.002800,256x16x1,64x1x1,128x4x16x1
node_284,kernel_mul_mv_q6_K_f32,0.954700,512x1024x1,2x64x1,512x16x1x1
Vcur-8,kernel_add_row,0.002300,2048x0x0,64x0x0,512x16x1x1
cache_k_l8 (view),kernel_set_rows_f16_i64,0.003200,8192x1x1,512x1x1,512x4096x1x1
cache_v_l8 (view),kernel_set_rows_f16_i64,0.002900,8192x1x1,512x1x1,512x4096x1x1
__fattn__-8,flash_attn_f32_f16,1.335000,32x28x0,32x1x0,128x28x16x1
ffn_inp-8,kernel_add,0.024100,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-8,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
ffn_swiglu-8,kernel_swiglu,0.048300,8192x1x1,512x1x1,18944x16x1x1
ffn_out-8,kernel_mul_mv_q6_K_f32,40.214802,3584x1024x1,2x64x1,3584x16x1x1
l_out-8,kernel_add,0.023200,1024x1x1,64x1x1,3584x16x1x1
attn_norm-9,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
Qcur-9,kernel_add_row,0.013700,14336x0x0,64x0x0,3584x16x1x1
Qcur-9,kernel_rope_neox_f32,0.005600,1792x16x1,64x1x1,128x28x16x1
Kcur-9,kernel_add_row,0.005600,2048x0x0,64x0x0,512x16x1x1
Kcur-9,kernel_rope_neox_f32,0.002800,256x16x1,64x1x1,128x4x16x1
Vcur-9,kernel_add_row,0.005700,2048x0x0,64x0x0,512x16x1x1
cache_k_l9 (view),kernel_set_rows_f16_i64,0.003500,8192x1x1,512x1x1,512x4096x1x1
cache_v_l9 (view),kernel_set_rows_f16_i64,0.002800,8192x1x1,512x1x1,512x4096x1x1
__fattn__-9,flash_attn_f32_f16,1.345600,32x28x0,32x1x0,128x28x16x1
ffn_inp-9,kernel_add,0.024000,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-9,kernel_rms_norm_mul,0.009300,16384x1x1,1024x1x1,3584x16x1x1
l_out-9,kernel_add,0.024800,1024x1x1,64x1x1,3584x16x1x1
attn_norm-10,kernel_rms_norm_mul,0.009100,16384x1x1,1024x1x1,3584x16x1x1
Qcur-10,kernel_add_row,0.013400,14336x0x0,64x0x0,3584x16x1x1
Qcur-10,kernel_rope_neox_f32,0.005500,1792x16x1,64x1x1,128x28x16x1
Kcur-10,kernel_add_row,0.005700,2048x0x0,64x0x0,512x16x1x1
Kcur-10,kernel_rope_neox_f32,0.002700,256x16x1,64x1x1,128x4x16x1
Vcur-10,kernel_add_row,0.005500,2048x0x0,64x0x0,512x16x1x1
cache_k_l10 (view),kernel_set_rows_f16_i64,0.003200,8192x1x1,512x1x1,512x4096x1x1
cache_v_l10 (view),kernel_set_rows_f16_i64,0.002800,8192x1x1,512x1x1,512x4096x1x1
__fattn__-10,flash_attn_f32_f16,1.353100,32x28x0,32x1x0,128x28x16x1
ffn_inp-10,kernel_add,0.024600,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-10,kernel_rms_norm_mul,0.009300,16384x1x1,1024x1x1,3584x16x1x1
l_out-10,kernel_add,0.023700,1024x1x1,64x1x1,3584x16x1x1
attn_norm-11,kernel_rms_norm_mul,0.009100,16384x1x1,1024x1x1,3584x16x1x1
Qcur-11,kernel_add_row,0.007500,14336x0x0,64x0x0,3584x16x1x1
Qcur-11,kernel_rope_neox_f32,0.005500,1792x16x1,64x1x1,128x28x16x1
Kcur-11,kernel_add_row,0.005600,2048x0x0,64x0x0,512x16x1x1
Kcur-11,kernel_rope_neox_f32,0.002700,256x16x1,64x1x1,128x4x16x1
node_386,kernel_mul_mv_q6_K_f32,0.955200,512x1024x1,2x64x1,512x16x1x1
Vcur-11,kernel_add_row,0.002500,2048x0x0,64x0x0,512x16x1x1
cache_k_l11 (view),kernel_set_rows_f16_i64,0.003400,8192x1x1,512x1x1,512x4096x1x1
cache_v_l11 (view),kernel_set_rows_f16_i64,0.002900,8192x1x1,512x1x1,512x4096x1x1
__fattn__-11,flash_attn_f32_f16,1.354000,32x28x0,32x1x0,128x28x16x1
ffn_inp-11,kernel_add,0.025200,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-11,kernel_rms_norm_mul,0.009400,16384x1x1,1024x1x1,3584x16x1x1
ffn_swiglu-11,kernel_swiglu,0.048100,8192x1x1,512x1x1,18944x16x1x1
ffn_out-11,kernel_mul_mv_q6_K_f32,39.636200,3584x1024x1,2x64x1,3584x16x1x1
l_out-11,kernel_add,0.023500,1024x1x1,64x1x1,3584x16x1x1
attn_norm-12,kernel_rms_norm_mul,0.009300,16384x1x1,1024x1x1,3584x16x1x1
Qcur-12,kernel_add_row,0.013100,14336x0x0,64x0x0,3584x16x1x1
Qcur-12,kernel_rope_neox_f32,0.005500,1792x16x1,64x1x1,128x28x16x1
Kcur-12,kernel_add_row,0.005600,2048x0x0,64x0x0,512x16x1x1
Kcur-12,kernel_rope_neox_f32,0.003000,256x16x1,64x1x1,128x4x16x1
Vcur-12,kernel_add_row,0.005500,2048x0x0,64x0x0,512x16x1x1
cache_k_l12 (view),kernel_set_rows_f16_i64,0.003400,8192x1x1,512x1x1,512x4096x1x1
cache_v_l12 (view),kernel_set_rows_f16_i64,0.002800,8192x1x1,512x1x1,512x4096x1x1
__fattn__-12,flash_attn_f32_f16,1.345100,32x28x0,32x1x0,128x28x16x1
ffn_inp-12,kernel_add,0.024300,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-12,kernel_rms_norm_mul,0.009300,16384x1x1,1024x1x1,3584x16x1x1
l_out-12,kernel_add,0.024300,1024x1x1,64x1x1,3584x16x1x1
attn_norm-13,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
Qcur-13,kernel_add_row,0.013200,14336x0x0,64x0x0,3584x16x1x1
Qcur-13,kernel_rope_neox_f32,0.005500,1792x16x1,64x1x1,128x28x16x1
Kcur-13,kernel_add_row,0.005600,2048x0x0,64x0x0,512x16x1x1
Kcur-13,kernel_rope_neox_f32,0.002800,256x16x1,64x1x1,128x4x16x1
Vcur-13,kernel_add_row,0.005600,2048x0x0,64x0x0,512x16x1x1
cache_k_l13 (view),kernel_set_rows_f16_i64,0.003200,8192x1x1,512x1x1,512x4096x1x1
cache_v_l13 (view),kernel_set_rows_f16_i64,0.002800,8192x1x1,512x1x1,512x4096x1x1
__fattn__-13,flash_attn_f32_f16,1.341600,32x28x0,32x1x0,128x28x16x1
ffn_inp-13,kernel_add,0.024900,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-13,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
l_out-13,kernel_add,0.023400,1024x1x1,64x1x1,3584x16x1x1
attn_norm-14,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
Qcur-14,kernel_add_row,0.007600,14336x0x0,64x0x0,3584x16x1x1
Qcur-14,kernel_rope_neox_f32,0.005500,1792x16x1,64x1x1,128x28x16x1
Kcur-14,kernel_add_row,0.005600,2048x0x0,64x0x0,512x16x1x1
Kcur-14,kernel_rope_neox_f32,0.002800,256x16x1,64x1x1,128x4x16x1
node_488,kernel_mul_mv_q6_K_f32,0.954200,512x1024x1,2x64x1,512x16x1x1
Vcur-14,kernel_add_row,0.002600,2048x0x0,64x0x0,512x16x1x1
cache_k_l14 (view),kernel_set_rows_f16_i64,0.003300,8192x1x1,512x1x1,512x4096x1x1
cache_v_l14 (view),kernel_set_rows_f16_i64,0.002800,8192x1x1,512x1x1,512x4096x1x1
__fattn__-14,flash_attn_f32_f16,1.353300,32x28x0,32x1x0,128x28x16x1
ffn_inp-14,kernel_add,0.025400,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-14,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
ffn_swiglu-14,kernel_swiglu,0.047800,8192x1x1,512x1x1,18944x16x1x1
ffn_out-14,kernel_mul_mv_q6_K_f32,39.526402,3584x1024x1,2x64x1,3584x16x1x1
l_out-14,kernel_add,0.023200,1024x1x1,64x1x1,3584x16x1x1
attn_norm-15,kernel_rms_norm_mul,0.009300,16384x1x1,1024x1x1,3584x16x1x1
Qcur-15,kernel_add_row,0.013000,14336x0x0,64x0x0,3584x16x1x1
Qcur-15,kernel_rope_neox_f32,0.005600,1792x16x1,64x1x1,128x28x16x1
Kcur-15,kernel_add_row,0.005600,2048x0x0,64x0x0,512x16x1x1
Kcur-15,kernel_rope_neox_f32,0.002700,256x16x1,64x1x1,128x4x16x1
Vcur-15,kernel_add_row,0.005800,2048x0x0,64x0x0,512x16x1x1
cache_k_l15 (view),kernel_set_rows_f16_i64,0.003300,8192x1x1,512x1x1,512x4096x1x1
cache_v_l15 (view),kernel_set_rows_f16_i64,0.002800,8192x1x1,512x1x1,512x4096x1x1
__fattn__-15,flash_attn_f32_f16,1.335300,32x28x0,32x1x0,128x28x16x1
ffn_inp-15,kernel_add,0.024200,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-15,kernel_rms_norm_mul,0.009300,16384x1x1,1024x1x1,3584x16x1x1
l_out-15,kernel_add,0.024200,1024x1x1,64x1x1,3584x16x1x1
attn_norm-16,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
Qcur-16,kernel_add_row,0.013300,14336x0x0,64x0x0,3584x16x1x1
Qcur-16,kernel_rope_neox_f32,0.005500,1792x16x1,64x1x1,128x28x16x1
Kcur-16,kernel_add_row,0.005800,2048x0x0,64x0x0,512x16x1x1
Kcur-16,kernel_rope_neox_f32,0.002700,256x16x1,64x1x1,128x4x16x1
Vcur-16,kernel_add_row,0.005500,2048x0x0,64x0x0,512x16x1x1
cache_k_l16 (view),kernel_set_rows_f16_i64,0.003300,8192x1x1,512x1x1,512x4096x1x1
cache_v_l16 (view),kernel_set_rows_f16_i64,0.002800,8192x1x1,512x1x1,512x4096x1x1
__fattn__-16,flash_attn_f32_f16,1.340600,32x28x0,32x1x0,128x28x16x1
ffn_inp-16,kernel_add,0.024900,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-16,kernel_rms_norm_mul,0.009100,16384x1x1,1024x1x1,3584x16x1x1
l_out-16,kernel_add,0.023600,1024x1x1,64x1x1,3584x16x1x1
attn_norm-17,kernel_rms_norm_mul,0.009100,16384x1x1,1024x1x1,3584x16x1x1
Qcur-17,kernel_add_row,0.007700,14336x0x0,64x0x0,3584x16x1x1
Qcur-17,kernel_rope_neox_f32,0.005400,1792x16x1,64x1x1,128x28x16x1
Kcur-17,kernel_add_row,0.005700,2048x0x0,64x0x0,512x16x1x1
Kcur-17,kernel_rope_neox_f32,0.002800,256x16x1,64x1x1,128x4x16x1
node_590,kernel_mul_mv_q6_K_f32,0.955900,512x1024x1,2x64x1,512x16x1x1
Vcur-17,kernel_add_row,0.002600,2048x0x0,64x0x0,512x16x1x1
cache_k_l17 (view),kernel_set_rows_f16_i64,0.003300,8192x1x1,512x1x1,512x4096x1x1
cache_v_l17 (view),kernel_set_rows_f16_i64,0.002800,8192x1x1,512x1x1,512x4096x1x1
__fattn__-17,flash_attn_f32_f16,1.354600,32x28x0,32x1x0,128x28x16x1
ffn_inp-17,kernel_add,0.025000,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-17,kernel_rms_norm_mul,0.009100,16384x1x1,1024x1x1,3584x16x1x1
ffn_swiglu-17,kernel_swiglu,0.048100,8192x1x1,512x1x1,18944x16x1x1
ffn_out-17,kernel_mul_mv_q6_K_f32,39.873001,3584x1024x1,2x64x1,3584x16x1x1
l_out-17,kernel_add,0.023500,1024x1x1,64x1x1,3584x16x1x1
attn_norm-18,kernel_rms_norm_mul,0.009100,16384x1x1,1024x1x1,3584x16x1x1
Qcur-18,kernel_add_row,0.012200,14336x0x0,64x0x0,3584x16x1x1
Qcur-18,kernel_rope_neox_f32,0.005400,1792x16x1,64x1x1,128x28x16x1
Kcur-18,kernel_add_row,0.005800,2048x0x0,64x0x0,512x16x1x1
Kcur-18,kernel_rope_neox_f32,0.002700,256x16x1,64x1x1,128x4x16x1
Vcur-18,kernel_add_row,0.005900,2048x0x0,64x0x0,512x16x1x1
cache_k_l18 (view),kernel_set_rows_f16_i64,0.003300,8192x1x1,512x1x1,512x4096x1x1
cache_v_l18 (view),kernel_set_rows_f16_i64,0.002800,8192x1x1,512x1x1,512x4096x1x1
__fattn__-18,flash_attn_f32_f16,1.338300,32x28x0,32x1x0,128x28x16x1
ffn_inp-18,kernel_add,0.024600,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-18,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
l_out-18,kernel_add,0.024600,1024x1x1,64x1x1,3584x16x1x1
attn_norm-19,kernel_rms_norm_mul,0.009300,16384x1x1,1024x1x1,3584x16x1x1
Qcur-19,kernel_add_row,0.010400,14336x0x0,64x0x0,3584x16x1x1
Qcur-19,kernel_rope_neox_f32,0.005500,1792x16x1,64x1x1,128x28x16x1
Kcur-19,kernel_add_row,0.005600,2048x0x0,64x0x0,512x16x1x1
Kcur-19,kernel_rope_neox_f32,0.002800,256x16x1,64x1x1,128x4x16x1
Vcur-19,kernel_add_row,0.005700,2048x0x0,64x0x0,512x16x1x1
cache_k_l19 (view),kernel_set_rows_f16_i64,0.003500,8192x1x1,512x1x1,512x4096x1x1
cache_v_l19 (view),kernel_set_rows_f16_i64,0.002800,8192x1x1,512x1x1,512x4096x1x1
__fattn__-19,flash_attn_f32_f16,1.356000,32x28x0,32x1x0,128x28x16x1
ffn_inp-19,kernel_add,0.024600,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-19,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
l_out-19,kernel_add,0.023100,1024x1x1,64x1x1,3584x16x1x1
attn_norm-20,kernel_rms_norm_mul,0.009100,16384x1x1,1024x1x1,3584x16x1x1
Qcur-20,kernel_add_row,0.007300,14336x0x0,64x0x0,3584x16x1x1
Qcur-20,kernel_rope_neox_f32,0.005500,1792x16x1,64x1x1,128x28x16x1
Kcur-20,kernel_add_row,0.005600,2048x0x0,64x0x0,512x16x1x1
Kcur-20,kernel_rope_neox_f32,0.002700,256x16x1,64x1x1,128x4x16x1
node_692,kernel_mul_mv_q6_K_f32,0.954900,512x1024x1,2x64x1,512x16x1x1
Vcur-20,kernel_add_row,0.002500,2048x0x0,64x0x0,512x16x1x1
cache_k_l20 (view),kernel_set_rows_f16_i64,0.003300,8192x1x1,512x1x1,512x4096x1x1
cache_v_l20 (view),kernel_set_rows_f16_i64,0.002800,8192x1x1,512x1x1,512x4096x1x1
__fattn__-20,flash_attn_f32_f16,1.337100,32x28x0,32x1x0,128x28x16x1
ffn_inp-20,kernel_add,0.024700,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-20,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
ffn_swiglu-20,kernel_swiglu,0.047900,8192x1x1,512x1x1,18944x16x1x1
ffn_out-20,kernel_mul_mv_q6_K_f32,39.569801,3584x1024x1,2x64x1,3584x16x1x1
l_out-20,kernel_add,0.023500,1024x1x1,64x1x1,3584x16x1x1
attn_norm-21,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
Qcur-21,kernel_add_row,0.011300,14336x0x0,64x0x0,3584x16x1x1
Qcur-21,kernel_rope_neox_f32,0.005400,1792x16x1,64x1x1,128x28x16x1
Kcur-21,kernel_add_row,0.005600,2048x0x0,64x0x0,512x16x1x1
Kcur-21,kernel_rope_neox_f32,0.002700,256x16x1,64x1x1,128x4x16x1
Vcur-21,kernel_add_row,0.005700,2048x0x0,64x0x0,512x16x1x1
cache_k_l21 (view),kernel_set_rows_f16_i64,0.003500,8192x1x1,512x1x1,512x4096x1x1
cache_v_l21 (view),kernel_set_rows_f16_i64,0.002900,8192x1x1,512x1x1,512x4096x1x1
__fattn__-21,flash_attn_f32_f16,1.343800,32x28x0,32x1x0,128x28x16x1
ffn_inp-21,kernel_add,0.024200,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-21,kernel_rms_norm_mul,0.009100,16384x1x1,1024x1x1,3584x16x1x1
l_out-21,kernel_add,0.024400,1024x1x1,64x1x1,3584x16x1x1
attn_norm-22,kernel_rms_norm_mul,0.009200,16384x1x1,1024x1x1,3584x16x1x1
Qcur-22,kernel_add_row,0.013100,14336x0x0,64x0x0,3584x16x1x1
Qcur-22,kernel_rope_neox_f32,0.005400,1792x16x1,64x1x1,128x28x16x1
Kcur-22,kernel_add_row,0.005600,2048x0x0,64x0x0,512x16x1x1
Kcur-22,kernel_rope_neox_f32,0.002900,256x16x1,64x1x1,128x4x16x1
Vcur-22,kernel_add_row,0.005800,2048x0x0,64x0x0,512x16x1x1
cache_k_l22 (view),kernel_set_rows_f16_i64,0.003500,8192x1x1,512x1x1,512x4096x1x1
cache_v_l22 (view),kernel_set_rows_f16_i64,0.002900,8192x1x1,512x1x1,512x4096x1x1
__fattn__-22,flash_attn_f32_f16,1.345000,32x28x0,32x1x0,128x28x16x1
ffn_inp-22,kernel_add,0.025000,1024x1x1,64x1x1,3584x16x1x1
ffn_norm-22,kernel_rms_norm_mul,0.009100,16384x1x1,1024x1x1,3584x16x1x1
l_out-22,kernel_add,0.023300,1024x1x1,64x1x1,3584x16x1x1
