op name, kernel name, exec duration (ms), global size, local size, output size
ffn_inp-0,kernel_add,0.017500,2048x1x1,64x1x1,2048x32x1x1
ffn_norm-0,kernel_rms_norm_mul,0.010800,32768x1x1,1024x1x1,2048x32x1x1
ffn_gate-0,kernel_transpose_32_16,0.004800,512x8x0,1x16x0,10944x32x1x1
ffn_gate-0,kernel_mul_mat_Ab_Bi_8x4,0.634900,4x2736x1,1x128x1,10944x32x1x1
ffn_up-0,kernel_transpose_32_16,0.006800,512x8x0,1x16x0,10944x32x1x1
ffn_up-0,kernel_mul_mat_Ab_Bi_8x4,0.635400,4x2736x1,1x128x1,10944x32x1x1
ffn_swiglu-0,kernel_swiglu,0.048500,16384x1x1,512x1x1,10944x32x1x1
ffn_out-0,kernel_transpose_32_16,0.022900,2736x8x0,1x16x0,2048x32x1x1
ffn_out-0,kernel_mul_mat_Ab_Bi_8x4,1.727400,4x512x1,1x128x1,2048x32x1x1
l_out-0,kernel_add,0.015400,2048x1x1,64x1x1,2048x32x1x1
attn_norm-1,kernel_rms_norm_mul,0.011200,32768x1x1,1024x1x1,2048x32x1x1
q-1,kernel_transpose_32_16,0.004800,512x8x0,1x16x0,3072x32x1x1
q-1,kernel_mul_mat_Ab_Bi_8x4,0.326900,4x768x1,1x128x1,3072x32x1x1
q_pe-1,kernel_rope_norm_f32,0.006700,1024x32x1,64x1x1,64x16x32x1
Qcur-1,kernel_concat_f32_non_contiguous,0.174800,16x32x1,0x0x0,192x16x32x1
kv_cmpr_pe-1,kernel_transpose_32_16,0.007000,512x8x0,1x16x0,576x32x1x1
kv_cmpr_pe-1,kernel_mul_mat_Ab_Bi_8x4,0.318400,4x144x1,1x128x1,576x32x1x1
k_pe-1,kernel_rope_norm_f32,0.002400,64x32x1,64x1x1,64x1x32x1
node_52,kernel_repeat,0.137800,16x32x1,0x0x0,64x16x32x1
kv_cmpr-1,kernel_rms_norm_mul,0.006000,16384x1x1,512x1x1,512x32x1x1
kv-1,kernel_transpose_32_16,0.003600,128x8x0,1x16x0,4096x32x1x1
kv-1,kernel_mul_mat_Ab_Bi_8x4,0.097500,4x1024x1,1x128x1,4096x32x1x1
Kcur-1,kernel_concat_f32_non_contiguous,0.176100,16x32x1,0x0x0,192x16x32x1
Vcur_cont-1,kernel_cpy_f32_f32,0.007700,1024x32x1,64x1x1,128x16x32x1
cache_k_l1 (view),kernel_set_rows_f16_i64,0.010200,32768x1x1,1024x1x1,3072x4096x1x1
cache_v_l1 (view),kernel_set_rows_f16_i64,0.008500,32768x1x1,1024x1x1,2048x4096x1x1
__fattn__-1,flash_attn_f32_f16,3.103400,32x16x0,16x1x0,128x16x32x1
node_73,kernel_transpose_32_16,0.006000,512x8x0,1x16x0,2048x32x1x1
node_73,kernel_mul_mat_Ab_Bi_8x4,0.326700,4x512x1,1x128x1,2048x32x1x1
ffn_inp-1,kernel_add,0.016500,2048x1x1,64x1x1,2048x32x1x1
ffn_norm-1,kernel_rms_norm_mul,0.011100,32768x1x1,1024x1x1,2048x32x1x1
ffn_moe_logits-1,kernel_mul_mm_f32_f32_l4_lm,0.489500,128x1x1,128x1x1,64x32x1x1
ffn_moe_probs-1,kernel_soft_max_4,0.003300,2048x1x1,64x1x1,64x32x1x1
ffn_moe_argsort-1,kernel_argsort_f32_i32,0.012800,64x32x1,64x1x1,64x32x1x1
ffn_moe_weights-1,kernel_get_rows_f32,0.003300,384x32x1,64x1x1,1x6x32x1
ffn_moe_weights_scaled-1,kernel_scale,0.001700,48x1x1,64x1x1,1x6x32x1
ffn_moe_gate-1,kernel_mul_mv_id_q4_0_f32_8x_flat,4.733500,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_up-1,kernel_mul_mv_id_q4_0_f32_8x_flat,4.588100,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_weighted-1,kernel_swiglu,0.037500,98304x1x1,512x1x1,1408x6x32x1
ffn_moe_down-1,kernel_mul_mv_id_q4_0_f32_8x_flat,4.969800,16384x1x192,64x1x1,2048x6x32x1
node_89,kernel_mul,0.048700,384x32x1,64x1x1,2048x6x32x1
ffn_gate-1,kernel_transpose_32_16,0.008800,512x8x0,1x16x0,2816x32x1x1
ffn_gate-1,kernel_mul_mat_Ab_Bi_8x4,0.322700,4x704x1,1x128x1,2816x32x1x1
ffn_up-1,kernel_transpose_32_16,0.005600,512x8x0,1x16x0,2816x32x1x1
ffn_up-1,kernel_mul_mat_Ab_Bi_8x4,0.320100,4x704x1,1x128x1,2816x32x1x1
ffn_swiglu-1,kernel_swiglu,0.011900,16384x1x1,512x1x1,2816x32x1x1
node_99,kernel_add,0.018800,2048x1x1,64x1x1,2048x32x1x1
node_100,kernel_add,0.018200,2048x1x1,64x1x1,2048x32x1x1
node_101,kernel_add,0.014200,2048x1x1,64x1x1,2048x32x1x1
node_102,kernel_add,0.014100,2048x1x1,64x1x1,2048x32x1x1
ffn_moe_out-1,kernel_add,0.014100,2048x1x1,64x1x1,2048x32x1x1
ffn_shexp-1,kernel_transpose_32_16,0.006800,704x8x0,1x16x0,2048x32x1x1
ffn_shexp-1,kernel_mul_mat_Ab_Bi_8x4,0.448800,4x512x1,1x128x1,2048x32x1x1
ffn_out-1,kernel_add,0.015100,2048x1x1,64x1x1,2048x32x1x1
l_out-1,kernel_add,0.014100,2048x1x1,64x1x1,2048x32x1x1
attn_norm-2,kernel_rms_norm_mul,0.010900,32768x1x1,1024x1x1,2048x32x1x1
q-2,kernel_transpose_32_16,0.004800,512x8x0,1x16x0,3072x32x1x1
q-2,kernel_mul_mat_Ab_Bi_8x4,0.332400,4x768x1,1x128x1,3072x32x1x1
q_pe-2,kernel_rope_norm_f32,0.006400,1024x32x1,64x1x1,64x16x32x1
Qcur-2,kernel_concat_f32_non_contiguous,0.178400,16x32x1,0x0x0,192x16x32x1
kv_cmpr_pe-2,kernel_transpose_32_16,0.006000,512x8x0,1x16x0,576x32x1x1
kv_cmpr_pe-2,kernel_mul_mat_Ab_Bi_8x4,0.315100,4x144x1,1x128x1,576x32x1x1
k_pe-2,kernel_rope_norm_f32,0.002700,64x32x1,64x1x1,64x1x32x1
node_117,kernel_repeat,0.137800,16x32x1,0x0x0,64x16x32x1
kv_cmpr-2,kernel_rms_norm_mul,0.006100,16384x1x1,512x1x1,512x32x1x1
kv-2,kernel_transpose_32_16,0.003100,128x8x0,1x16x0,4096x32x1x1
kv-2,kernel_mul_mat_Ab_Bi_8x4,0.098500,4x1024x1,1x128x1,4096x32x1x1
Kcur-2,kernel_concat_f32_non_contiguous,0.178000,16x32x1,0x0x0,192x16x32x1
Vcur_cont-2,kernel_cpy_f32_f32,0.006300,1024x32x1,64x1x1,128x16x32x1
cache_k_l2 (view),kernel_set_rows_f16_i64,0.008800,32768x1x1,1024x1x1,3072x4096x1x1
cache_v_l2 (view),kernel_set_rows_f16_i64,0.008300,32768x1x1,1024x1x1,2048x4096x1x1
__fattn__-2,flash_attn_f32_f16,3.078700,32x16x0,16x1x0,128x16x32x1
node_138,kernel_transpose_32_16,0.005900,512x8x0,1x16x0,2048x32x1x1
node_138,kernel_mul_mat_Ab_Bi_8x4,0.323600,4x512x1,1x128x1,2048x32x1x1
ffn_inp-2,kernel_add,0.016600,2048x1x1,64x1x1,2048x32x1x1
ffn_norm-2,kernel_rms_norm_mul,0.010800,32768x1x1,1024x1x1,2048x32x1x1
ffn_moe_logits-2,kernel_mul_mm_f32_f32_l4_lm,0.470700,128x1x1,128x1x1,64x32x1x1
ffn_moe_probs-2,kernel_soft_max_4,0.003400,2048x1x1,64x1x1,64x32x1x1
ffn_moe_argsort-2,kernel_argsort_f32_i32,0.012900,64x32x1,64x1x1,64x32x1x1
ffn_moe_weights-2,kernel_get_rows_f32,0.003400,384x32x1,64x1x1,1x6x32x1
ffn_moe_weights_scaled-2,kernel_scale,0.001800,48x1x1,64x1x1,1x6x32x1
ffn_moe_gate-2,kernel_mul_mv_id_q4_0_f32_8x_flat,4.623300,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_up-2,kernel_mul_mv_id_q4_0_f32_8x_flat,4.578900,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_weighted-2,kernel_swiglu,0.036500,98304x1x1,512x1x1,1408x6x32x1
ffn_moe_down-2,kernel_mul_mv_id_q4_0_f32_8x_flat,4.936200,16384x1x192,64x1x1,2048x6x32x1
node_154,kernel_mul,0.049000,384x32x1,64x1x1,2048x6x32x1
ffn_gate-2,kernel_transpose_32_16,0.008500,512x8x0,1x16x0,2816x32x1x1
ffn_gate-2,kernel_mul_mat_Ab_Bi_8x4,0.323800,4x704x1,1x128x1,2816x32x1x1
ffn_up-2,kernel_transpose_32_16,0.005600,512x8x0,1x16x0,2816x32x1x1
ffn_up-2,kernel_mul_mat_Ab_Bi_8x4,0.322400,4x704x1,1x128x1,2816x32x1x1
ffn_swiglu-2,kernel_swiglu,0.011600,16384x1x1,512x1x1,2816x32x1x1
node_164,kernel_add,0.018000,2048x1x1,64x1x1,2048x32x1x1
node_165,kernel_add,0.014800,2048x1x1,64x1x1,2048x32x1x1
node_166,kernel_add,0.014200,2048x1x1,64x1x1,2048x32x1x1
node_167,kernel_add,0.013900,2048x1x1,64x1x1,2048x32x1x1
ffn_moe_out-2,kernel_add,0.014400,2048x1x1,64x1x1,2048x32x1x1
ffn_shexp-2,kernel_transpose_32_16,0.006900,704x8x0,1x16x0,2048x32x1x1
ffn_shexp-2,kernel_mul_mat_Ab_Bi_8x4,0.447400,4x512x1,1x128x1,2048x32x1x1
ffn_out-2,kernel_add,0.014700,2048x1x1,64x1x1,2048x32x1x1
l_out-2,kernel_add,0.014100,2048x1x1,64x1x1,2048x32x1x1
attn_norm-3,kernel_rms_norm_mul,0.011400,32768x1x1,1024x1x1,2048x32x1x1
q-3,kernel_transpose_32_16,0.005500,512x8x0,1x16x0,3072x32x1x1
q-3,kernel_mul_mat_Ab_Bi_8x4,0.327500,4x768x1,1x128x1,3072x32x1x1
q_pe-3,kernel_rope_norm_f32,0.006400,1024x32x1,64x1x1,64x16x32x1
Qcur-3,kernel_concat_f32_non_contiguous,0.174800,16x32x1,0x0x0,192x16x32x1
kv_cmpr_pe-3,kernel_transpose_32_16,0.006700,512x8x0,1x16x0,576x32x1x1
kv_cmpr_pe-3,kernel_mul_mat_Ab_Bi_8x4,0.314500,4x144x1,1x128x1,576x32x1x1
k_pe-3,kernel_rope_norm_f32,0.002600,64x32x1,64x1x1,64x1x32x1
node_182,kernel_repeat,0.137900,16x32x1,0x0x0,64x16x32x1
kv_cmpr-3,kernel_rms_norm_mul,0.006000,16384x1x1,512x1x1,512x32x1x1
kv-3,kernel_transpose_32_16,0.003500,128x8x0,1x16x0,4096x32x1x1
kv-3,kernel_mul_mat_Ab_Bi_8x4,0.099600,4x1024x1,1x128x1,4096x32x1x1
Kcur-3,kernel_concat_f32_non_contiguous,0.177900,16x32x1,0x0x0,192x16x32x1
Vcur_cont-3,kernel_cpy_f32_f32,0.007200,1024x32x1,64x1x1,128x16x32x1
cache_k_l3 (view),kernel_set_rows_f16_i64,0.011200,32768x1x1,1024x1x1,3072x4096x1x1
cache_v_l3 (view),kernel_set_rows_f16_i64,0.008200,32768x1x1,1024x1x1,2048x4096x1x1
__fattn__-3,flash_attn_f32_f16,3.073800,32x16x0,16x1x0,128x16x32x1
node_203,kernel_transpose_32_16,0.005800,512x8x0,1x16x0,2048x32x1x1
node_203,kernel_mul_mat_Ab_Bi_8x4,0.325400,4x512x1,1x128x1,2048x32x1x1
ffn_inp-3,kernel_add,0.017100,2048x1x1,64x1x1,2048x32x1x1
ffn_norm-3,kernel_rms_norm_mul,0.011000,32768x1x1,1024x1x1,2048x32x1x1
ffn_moe_logits-3,kernel_mul_mm_f32_f32_l4_lm,0.466200,128x1x1,128x1x1,64x32x1x1
ffn_moe_probs-3,kernel_soft_max_4,0.003700,2048x1x1,64x1x1,64x32x1x1
ffn_moe_argsort-3,kernel_argsort_f32_i32,0.013000,64x32x1,64x1x1,64x32x1x1
ffn_moe_weights-3,kernel_get_rows_f32,0.003300,384x32x1,64x1x1,1x6x32x1
ffn_moe_weights_scaled-3,kernel_scale,0.001700,48x1x1,64x1x1,1x6x32x1
ffn_moe_gate-3,kernel_mul_mv_id_q4_0_f32_8x_flat,4.590300,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_up-3,kernel_mul_mv_id_q4_0_f32_8x_flat,4.600700,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_weighted-3,kernel_swiglu,0.037200,98304x1x1,512x1x1,1408x6x32x1
ffn_moe_down-3,kernel_mul_mv_id_q4_0_f32_8x_flat,4.944800,16384x1x192,64x1x1,2048x6x32x1
node_219,kernel_mul,0.053100,384x32x1,64x1x1,2048x6x32x1
ffn_gate-3,kernel_transpose_32_16,0.007400,512x8x0,1x16x0,2816x32x1x1
ffn_gate-3,kernel_mul_mat_Ab_Bi_8x4,0.321200,4x704x1,1x128x1,2816x32x1x1
ffn_up-3,kernel_transpose_32_16,0.006100,512x8x0,1x16x0,2816x32x1x1
ffn_up-3,kernel_mul_mat_Ab_Bi_8x4,0.325700,4x704x1,1x128x1,2816x32x1x1
ffn_swiglu-3,kernel_swiglu,0.012000,16384x1x1,512x1x1,2816x32x1x1
node_229,kernel_add,0.019300,2048x1x1,64x1x1,2048x32x1x1
node_230,kernel_add,0.018400,2048x1x1,64x1x1,2048x32x1x1
node_231,kernel_add,0.014300,2048x1x1,64x1x1,2048x32x1x1
node_232,kernel_add,0.014100,2048x1x1,64x1x1,2048x32x1x1
ffn_moe_out-3,kernel_add,0.014500,2048x1x1,64x1x1,2048x32x1x1
ffn_shexp-3,kernel_transpose_32_16,0.006900,704x8x0,1x16x0,2048x32x1x1
ffn_shexp-3,kernel_mul_mat_Ab_Bi_8x4,0.451700,4x512x1,1x128x1,2048x32x1x1
ffn_out-3,kernel_add,0.014600,2048x1x1,64x1x1,2048x32x1x1
l_out-3,kernel_add,0.013400,2048x1x1,64x1x1,2048x32x1x1
attn_norm-4,kernel_rms_norm_mul,0.011100,32768x1x1,1024x1x1,2048x32x1x1
q-4,kernel_transpose_32_16,0.004800,512x8x0,1x16x0,3072x32x1x1
q-4,kernel_mul_mat_Ab_Bi_8x4,0.328400,4x768x1,1x128x1,3072x32x1x1
q_pe-4,kernel_rope_norm_f32,0.006100,1024x32x1,64x1x1,64x16x32x1
Qcur-4,kernel_concat_f32_non_contiguous,0.171700,16x32x1,0x0x0,192x16x32x1
kv_cmpr_pe-4,kernel_transpose_32_16,0.006200,512x8x0,1x16x0,576x32x1x1
kv_cmpr_pe-4,kernel_mul_mat_Ab_Bi_8x4,0.314700,4x144x1,1x128x1,576x32x1x1
k_pe-4,kernel_rope_norm_f32,0.002600,64x32x1,64x1x1,64x1x32x1
node_247,kernel_repeat,0.138100,16x32x1,0x0x0,64x16x32x1
kv_cmpr-4,kernel_rms_norm_mul,0.006300,16384x1x1,512x1x1,512x32x1x1
kv-4,kernel_transpose_32_16,0.003100,128x8x0,1x16x0,4096x32x1x1
kv-4,kernel_mul_mat_Ab_Bi_8x4,0.098800,4x1024x1,1x128x1,4096x32x1x1
Kcur-4,kernel_concat_f32_non_contiguous,0.177300,16x32x1,0x0x0,192x16x32x1
Vcur_cont-4,kernel_cpy_f32_f32,0.007500,1024x32x1,64x1x1,128x16x32x1
cache_k_l4 (view),kernel_set_rows_f16_i64,0.010500,32768x1x1,1024x1x1,3072x4096x1x1
cache_v_l4 (view),kernel_set_rows_f16_i64,0.008700,32768x1x1,1024x1x1,2048x4096x1x1
__fattn__-4,flash_attn_f32_f16,3.094000,32x16x0,16x1x0,128x16x32x1
node_268,kernel_transpose_32_16,0.006000,512x8x0,1x16x0,2048x32x1x1
node_268,kernel_mul_mat_Ab_Bi_8x4,0.326200,4x512x1,1x128x1,2048x32x1x1
ffn_inp-4,kernel_add,0.014500,2048x1x1,64x1x1,2048x32x1x1
ffn_norm-4,kernel_rms_norm_mul,0.010900,32768x1x1,1024x1x1,2048x32x1x1
ffn_moe_logits-4,kernel_mul_mm_f32_f32_l4_lm,0.454900,128x1x1,128x1x1,64x32x1x1
ffn_moe_probs-4,kernel_soft_max_4,0.003400,2048x1x1,64x1x1,64x32x1x1
ffn_moe_argsort-4,kernel_argsort_f32_i32,0.012900,64x32x1,64x1x1,64x32x1x1
ffn_moe_weights-4,kernel_get_rows_f32,0.003100,384x32x1,64x1x1,1x6x32x1
ffn_moe_weights_scaled-4,kernel_scale,0.001900,48x1x1,64x1x1,1x6x32x1
ffn_moe_gate-4,kernel_mul_mv_id_q4_0_f32_8x_flat,4.746300,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_up-4,kernel_mul_mv_id_q4_0_f32_8x_flat,4.597200,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_weighted-4,kernel_swiglu,0.036700,98304x1x1,512x1x1,1408x6x32x1
ffn_moe_down-4,kernel_mul_mv_id_q4_0_f32_8x_flat,4.938100,16384x1x192,64x1x1,2048x6x32x1
node_284,kernel_mul,0.049800,384x32x1,64x1x1,2048x6x32x1
ffn_gate-4,kernel_transpose_32_16,0.008600,512x8x0,1x16x0,2816x32x1x1
ffn_gate-4,kernel_mul_mat_Ab_Bi_8x4,0.321400,4x704x1,1x128x1,2816x32x1x1
ffn_up-4,kernel_transpose_32_16,0.005800,512x8x0,1x16x0,2816x32x1x1
ffn_up-4,kernel_mul_mat_Ab_Bi_8x4,0.323000,4x704x1,1x128x1,2816x32x1x1
ffn_swiglu-4,kernel_swiglu,0.011500,16384x1x1,512x1x1,2816x32x1x1
node_294,kernel_add,0.017300,2048x1x1,64x1x1,2048x32x1x1
node_295,kernel_add,0.018500,2048x1x1,64x1x1,2048x32x1x1
node_296,kernel_add,0.014200,2048x1x1,64x1x1,2048x32x1x1
node_297,kernel_add,0.014100,2048x1x1,64x1x1,2048x32x1x1
ffn_moe_out-4,kernel_add,0.013900,2048x1x1,64x1x1,2048x32x1x1
ffn_shexp-4,kernel_transpose_32_16,0.007000,704x8x0,1x16x0,2048x32x1x1
ffn_shexp-4,kernel_mul_mat_Ab_Bi_8x4,0.444900,4x512x1,1x128x1,2048x32x1x1
ffn_out-4,kernel_add,0.012700,2048x1x1,64x1x1,2048x32x1x1
l_out-4,kernel_add,0.013900,2048x1x1,64x1x1,2048x32x1x1
attn_norm-5,kernel_rms_norm_mul,0.010900,32768x1x1,1024x1x1,2048x32x1x1
q-5,kernel_transpose_32_16,0.004800,512x8x0,1x16x0,3072x32x1x1
q-5,kernel_mul_mat_Ab_Bi_8x4,0.329500,4x768x1,1x128x1,3072x32x1x1
q_pe-5,kernel_rope_norm_f32,0.006300,1024x32x1,64x1x1,64x16x32x1
Qcur-5,kernel_concat_f32_non_contiguous,0.178200,16x32x1,0x0x0,192x16x32x1
kv_cmpr_pe-5,kernel_transpose_32_16,0.007100,512x8x0,1x16x0,576x32x1x1
kv_cmpr_pe-5,kernel_mul_mat_Ab_Bi_8x4,0.314600,4x144x1,1x128x1,576x32x1x1
k_pe-5,kernel_rope_norm_f32,0.002900,64x32x1,64x1x1,64x1x32x1
node_312,kernel_repeat,0.137700,16x32x1,0x0x0,64x16x32x1
kv_cmpr-5,kernel_rms_norm_mul,0.006000,16384x1x1,512x1x1,512x32x1x1
kv-5,kernel_transpose_32_16,0.003400,128x8x0,1x16x0,4096x32x1x1
kv-5,kernel_mul_mat_Ab_Bi_8x4,0.097000,4x1024x1,1x128x1,4096x32x1x1
Kcur-5,kernel_concat_f32_non_contiguous,0.177200,16x32x1,0x0x0,192x16x32x1
Vcur_cont-5,kernel_cpy_f32_f32,0.008100,1024x32x1,64x1x1,128x16x32x1
cache_k_l5 (view),kernel_set_rows_f16_i64,0.008500,32768x1x1,1024x1x1,3072x4096x1x1
cache_v_l5 (view),kernel_set_rows_f16_i64,0.006700,32768x1x1,1024x1x1,2048x4096x1x1
__fattn__-5,flash_attn_f32_f16,3.056700,32x16x0,16x1x0,128x16x32x1
node_333,kernel_transpose_32_16,0.005900,512x8x0,1x16x0,2048x32x1x1
node_333,kernel_mul_mat_Ab_Bi_8x4,0.325100,4x512x1,1x128x1,2048x32x1x1
ffn_inp-5,kernel_add,0.016900,2048x1x1,64x1x1,2048x32x1x1
ffn_norm-5,kernel_rms_norm_mul,0.011000,32768x1x1,1024x1x1,2048x32x1x1
ffn_moe_logits-5,kernel_mul_mm_f32_f32_l4_lm,0.464800,128x1x1,128x1x1,64x32x1x1
ffn_moe_probs-5,kernel_soft_max_4,0.003700,2048x1x1,64x1x1,64x32x1x1
ffn_moe_argsort-5,kernel_argsort_f32_i32,0.012800,64x32x1,64x1x1,64x32x1x1
ffn_moe_weights-5,kernel_get_rows_f32,0.003100,384x32x1,64x1x1,1x6x32x1
ffn_moe_weights_scaled-5,kernel_scale,0.001700,48x1x1,64x1x1,1x6x32x1
ffn_moe_gate-5,kernel_mul_mv_id_q4_0_f32_8x_flat,4.565800,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_up-5,kernel_mul_mv_id_q4_0_f32_8x_flat,4.573000,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_weighted-5,kernel_swiglu,0.036900,98304x1x1,512x1x1,1408x6x32x1
ffn_moe_down-5,kernel_mul_mv_id_q4_0_f32_8x_flat,4.936000,16384x1x192,64x1x1,2048x6x32x1
node_349,kernel_mul,0.048400,384x32x1,64x1x1,2048x6x32x1
ffn_gate-5,kernel_transpose_32_16,0.008800,512x8x0,1x16x0,2816x32x1x1
ffn_gate-5,kernel_mul_mat_Ab_Bi_8x4,0.322100,4x704x1,1x128x1,2816x32x1x1
ffn_up-5,kernel_transpose_32_16,0.005700,512x8x0,1x16x0,2816x32x1x1
ffn_up-5,kernel_mul_mat_Ab_Bi_8x4,0.321100,4x704x1,1x128x1,2816x32x1x1
ffn_swiglu-5,kernel_swiglu,0.012200,16384x1x1,512x1x1,2816x32x1x1
node_359,kernel_add,0.018000,2048x1x1,64x1x1,2048x32x1x1
node_360,kernel_add,0.017800,2048x1x1,64x1x1,2048x32x1x1
node_361,kernel_add,0.014600,2048x1x1,64x1x1,2048x32x1x1
node_362,kernel_add,0.014100,2048x1x1,64x1x1,2048x32x1x1
ffn_moe_out-5,kernel_add,0.014000,2048x1x1,64x1x1,2048x32x1x1
ffn_shexp-5,kernel_transpose_32_16,0.007100,704x8x0,1x16x0,2048x32x1x1
ffn_shexp-5,kernel_mul_mat_Ab_Bi_8x4,0.444800,4x512x1,1x128x1,2048x32x1x1
ffn_out-5,kernel_add,0.014600,2048x1x1,64x1x1,2048x32x1x1
l_out-5,kernel_add,0.013800,2048x1x1,64x1x1,2048x32x1x1
attn_norm-6,kernel_rms_norm_mul,0.010800,32768x1x1,1024x1x1,2048x32x1x1
q-6,kernel_transpose_32_16,0.005800,512x8x0,1x16x0,3072x32x1x1
q-6,kernel_mul_mat_Ab_Bi_8x4,0.327500,4x768x1,1x128x1,3072x32x1x1
q_pe-6,kernel_rope_norm_f32,0.006300,1024x32x1,64x1x1,64x16x32x1
Qcur-6,kernel_concat_f32_non_contiguous,0.178000,16x32x1,0x0x0,192x16x32x1
kv_cmpr_pe-6,kernel_transpose_32_16,0.006800,512x8x0,1x16x0,576x32x1x1
kv_cmpr_pe-6,kernel_mul_mat_Ab_Bi_8x4,0.313700,4x144x1,1x128x1,576x32x1x1
k_pe-6,kernel_rope_norm_f32,0.002500,64x32x1,64x1x1,64x1x32x1
node_377,kernel_repeat,0.137800,16x32x1,0x0x0,64x16x32x1
kv_cmpr-6,kernel_rms_norm_mul,0.006400,16384x1x1,512x1x1,512x32x1x1
kv-6,kernel_transpose_32_16,0.003400,128x8x0,1x16x0,4096x32x1x1
kv-6,kernel_mul_mat_Ab_Bi_8x4,0.095700,4x1024x1,1x128x1,4096x32x1x1
Kcur-6,kernel_concat_f32_non_contiguous,0.178200,16x32x1,0x0x0,192x16x32x1
Vcur_cont-6,kernel_cpy_f32_f32,0.007200,1024x32x1,64x1x1,128x16x32x1
cache_k_l6 (view),kernel_set_rows_f16_i64,0.010300,32768x1x1,1024x1x1,3072x4096x1x1
cache_v_l6 (view),kernel_set_rows_f16_i64,0.008400,32768x1x1,1024x1x1,2048x4096x1x1
__fattn__-6,flash_attn_f32_f16,3.066000,32x16x0,16x1x0,128x16x32x1
node_398,kernel_transpose_32_16,0.005900,512x8x0,1x16x0,2048x32x1x1
node_398,kernel_mul_mat_Ab_Bi_8x4,0.323400,4x512x1,1x128x1,2048x32x1x1
ffn_inp-6,kernel_add,0.016600,2048x1x1,64x1x1,2048x32x1x1
ffn_norm-6,kernel_rms_norm_mul,0.011000,32768x1x1,1024x1x1,2048x32x1x1
ffn_moe_logits-6,kernel_mul_mm_f32_f32_l4_lm,0.466200,128x1x1,128x1x1,64x32x1x1
ffn_moe_probs-6,kernel_soft_max_4,0.003400,2048x1x1,64x1x1,64x32x1x1
ffn_moe_argsort-6,kernel_argsort_f32_i32,0.012800,64x32x1,64x1x1,64x32x1x1
ffn_moe_weights-6,kernel_get_rows_f32,0.003100,384x32x1,64x1x1,1x6x32x1
ffn_moe_weights_scaled-6,kernel_scale,0.002100,48x1x1,64x1x1,1x6x32x1
ffn_moe_gate-6,kernel_mul_mv_id_q4_0_f32_8x_flat,4.565800,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_up-6,kernel_mul_mv_id_q4_0_f32_8x_flat,4.587900,11264x1x192,64x1x1,1408x6x32x1
ffn_moe_weighted-6,kernel_swiglu,0.036500,98304x1x1,512x1x1,1408x6x32x1
ffn_moe_down-6,kernel_mul_mv_id_q4_0_f32_8x_flat,4.933800,16384x1x192,64x1x1,2048x6x32x1
node_414,kernel_mul,0.048700,384x32x1,64x1x1,2048x6x32x1
