op name, kernel name, exec duration (ms), global size, local size, output size
node_80,kernel_mul_mv_q6_K_f32,3.770700,512x4096x1,2x64x1,512x64x1x1
Vcur-2,kernel_add_row,0.003800,8192x0x0,64x0x0,512x64x1x1
cache_k_l2 (view),kernel_set_rows_f16_i64,0.005800,32768x1x1,512x1x1,512x4096x1x1
cache_v_l2 (view),kernel_set_rows_f16_i64,0.004500,32768x1x1,512x1x1,512x4096x1x1
__fattn__-2,flash_attn_f32_f16,5.192200,64x28x0,32x1x0,128x28x64x1
ffn_inp-2,kernel_add,0.034700,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-2,kernel_rms_norm_mul,0.024600,65536x1x1,1024x1x1,3584x64x1x1
ffn_swiglu-2,kernel_swiglu,0.206100,32768x1x1,512x1x1,18944x64x1x1
ffn_out-2,kernel_mul_mv_q6_K_f32,132.512894,3584x4096x1,2x64x1,3584x64x1x1
l_out-2,kernel_add,0.033900,4096x1x1,64x1x1,3584x64x1x1
attn_norm-3,kernel_rms_norm_mul,0.024900,65536x1x1,1024x1x1,3584x64x1x1
Qcur-3,kernel_add_row,0.065200,57344x0x0,64x0x0,3584x64x1x1
Qcur-3,kernel_rope_neox_f32,0.025100,1792x64x1,64x1x1,128x28x64x1
Kcur-3,kernel_add_row,0.006900,8192x0x0,64x0x0,512x64x1x1
Kcur-3,kernel_rope_neox_f32,0.004100,256x64x1,64x1x1,128x4x64x1
Vcur-3,kernel_add_row,0.005900,8192x0x0,64x0x0,512x64x1x1
cache_k_l3 (view),kernel_set_rows_f16_i64,0.005600,32768x1x1,512x1x1,512x4096x1x1
cache_v_l3 (view),kernel_set_rows_f16_i64,0.004700,32768x1x1,512x1x1,512x4096x1x1
__fattn__-3,flash_attn_f32_f16,5.287000,64x28x0,32x1x0,128x28x64x1
ffn_inp-3,kernel_add,0.044100,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-3,kernel_rms_norm_mul,0.026100,65536x1x1,1024x1x1,3584x64x1x1
l_out-3,kernel_add,0.040200,4096x1x1,64x1x1,3584x64x1x1
attn_norm-4,kernel_rms_norm_mul,0.028100,65536x1x1,1024x1x1,3584x64x1x1
Qcur-4,kernel_add_row,0.020900,57344x0x0,64x0x0,3584x64x1x1
Qcur-4,kernel_rope_neox_f32,0.022300,1792x64x1,64x1x1,128x28x64x1
Kcur-4,kernel_add_row,0.006500,8192x0x0,64x0x0,512x64x1x1
Kcur-4,kernel_rope_neox_f32,0.004000,256x64x1,64x1x1,128x4x64x1
Vcur-4,kernel_add_row,0.005800,8192x0x0,64x0x0,512x64x1x1
cache_k_l4 (view),kernel_set_rows_f16_i64,0.005500,32768x1x1,512x1x1,512x4096x1x1
cache_v_l4 (view),kernel_set_rows_f16_i64,0.004600,32768x1x1,512x1x1,512x4096x1x1
__fattn__-4,flash_attn_f32_f16,5.304000,64x28x0,32x1x0,128x28x64x1
ffn_inp-4,kernel_add,0.035300,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-4,kernel_rms_norm_mul,0.024900,65536x1x1,1024x1x1,3584x64x1x1
l_out-4,kernel_add,0.036500,4096x1x1,64x1x1,3584x64x1x1
attn_norm-5,kernel_rms_norm_mul,0.026800,65536x1x1,1024x1x1,3584x64x1x1
Qcur-5,kernel_add_row,0.019500,57344x0x0,64x0x0,3584x64x1x1
Qcur-5,kernel_rope_neox_f32,0.020200,1792x64x1,64x1x1,128x28x64x1
Kcur-5,kernel_add_row,0.006200,8192x0x0,64x0x0,512x64x1x1
Kcur-5,kernel_rope_neox_f32,0.004100,256x64x1,64x1x1,128x4x64x1
node_182,kernel_mul_mv_q6_K_f32,3.770000,512x4096x1,2x64x1,512x64x1x1
Vcur-5,kernel_add_row,0.003700,8192x0x0,64x0x0,512x64x1x1
cache_k_l5 (view),kernel_set_rows_f16_i64,0.005700,32768x1x1,512x1x1,512x4096x1x1
cache_v_l5 (view),kernel_set_rows_f16_i64,0.004600,32768x1x1,512x1x1,512x4096x1x1
__fattn__-5,flash_attn_f32_f16,5.298300,64x28x0,32x1x0,128x28x64x1
ffn_inp-5,kernel_add,0.034400,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-5,kernel_rms_norm_mul,0.025100,65536x1x1,1024x1x1,3584x64x1x1
ffn_swiglu-5,kernel_swiglu,0.230900,32768x1x1,512x1x1,18944x64x1x1
ffn_out-5,kernel_mul_mv_q6_K_f32,133.527206,3584x4096x1,2x64x1,3584x64x1x1
l_out-5,kernel_add,0.034700,4096x1x1,64x1x1,3584x64x1x1
attn_norm-6,kernel_rms_norm_mul,0.026700,65536x1x1,1024x1x1,3584x64x1x1
Qcur-6,kernel_add_row,0.021100,57344x0x0,64x0x0,3584x64x1x1
Qcur-6,kernel_rope_neox_f32,0.021300,1792x64x1,64x1x1,128x28x64x1
Kcur-6,kernel_add_row,0.006500,8192x0x0,64x0x0,512x64x1x1
Kcur-6,kernel_rope_neox_f32,0.004300,256x64x1,64x1x1,128x4x64x1
Vcur-6,kernel_add_row,0.003900,8192x0x0,64x0x0,512x64x1x1
cache_k_l6 (view),kernel_set_rows_f16_i64,0.005500,32768x1x1,512x1x1,512x4096x1x1
cache_v_l6 (view),kernel_set_rows_f16_i64,0.004600,32768x1x1,512x1x1,512x4096x1x1
__fattn__-6,flash_attn_f32_f16,5.278900,64x28x0,32x1x0,128x28x64x1
ffn_inp-6,kernel_add,0.037900,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-6,kernel_rms_norm_mul,0.025000,65536x1x1,1024x1x1,3584x64x1x1
l_out-6,kernel_add,0.035700,4096x1x1,64x1x1,3584x64x1x1
attn_norm-7,kernel_rms_norm_mul,0.027300,65536x1x1,1024x1x1,3584x64x1x1
Qcur-7,kernel_add_row,0.019700,57344x0x0,64x0x0,3584x64x1x1
Qcur-7,kernel_rope_neox_f32,0.019800,1792x64x1,64x1x1,128x28x64x1
Kcur-7,kernel_add_row,0.006500,8192x0x0,64x0x0,512x64x1x1
Kcur-7,kernel_rope_neox_f32,0.004300,256x64x1,64x1x1,128x4x64x1
Vcur-7,kernel_add_row,0.003800,8192x0x0,64x0x0,512x64x1x1
cache_k_l7 (view),kernel_set_rows_f16_i64,0.005400,32768x1x1,512x1x1,512x4096x1x1
cache_v_l7 (view),kernel_set_rows_f16_i64,0.004500,32768x1x1,512x1x1,512x4096x1x1
__fattn__-7,flash_attn_f32_f16,5.288400,64x28x0,32x1x0,128x28x64x1
ffn_inp-7,kernel_add,0.035300,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-7,kernel_rms_norm_mul,0.025300,65536x1x1,1024x1x1,3584x64x1x1
l_out-7,kernel_add,0.035400,4096x1x1,64x1x1,3584x64x1x1
attn_norm-8,kernel_rms_norm_mul,0.026100,65536x1x1,1024x1x1,3584x64x1x1
Qcur-8,kernel_add_row,0.019200,57344x0x0,64x0x0,3584x64x1x1
Qcur-8,kernel_rope_neox_f32,0.019400,1792x64x1,64x1x1,128x28x64x1
Kcur-8,kernel_add_row,0.004200,8192x0x0,64x0x0,512x64x1x1
Kcur-8,kernel_rope_neox_f32,0.004100,256x64x1,64x1x1,128x4x64x1
node_284,kernel_mul_mv_q6_K_f32,3.768100,512x4096x1,2x64x1,512x64x1x1
Vcur-8,kernel_add_row,0.003800,8192x0x0,64x0x0,512x64x1x1
cache_k_l8 (view),kernel_set_rows_f16_i64,0.005600,32768x1x1,512x1x1,512x4096x1x1
cache_v_l8 (view),kernel_set_rows_f16_i64,0.004600,32768x1x1,512x1x1,512x4096x1x1
__fattn__-8,flash_attn_f32_f16,5.313700,64x28x0,32x1x0,128x28x64x1
ffn_inp-8,kernel_add,0.035700,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-8,kernel_rms_norm_mul,0.025400,65536x1x1,1024x1x1,3584x64x1x1
ffn_swiglu-8,kernel_swiglu,0.207900,32768x1x1,512x1x1,18944x64x1x1
ffn_out-8,kernel_mul_mv_q6_K_f32,132.882095,3584x4096x1,2x64x1,3584x64x1x1
l_out-8,kernel_add,0.034100,4096x1x1,64x1x1,3584x64x1x1
attn_norm-9,kernel_rms_norm_mul,0.026400,65536x1x1,1024x1x1,3584x64x1x1
Qcur-9,kernel_add_row,0.021600,57344x0x0,64x0x0,3584x64x1x1
Qcur-9,kernel_rope_neox_f32,0.021800,1792x64x1,64x1x1,128x28x64x1
Kcur-9,kernel_add_row,0.006200,8192x0x0,64x0x0,512x64x1x1
Kcur-9,kernel_rope_neox_f32,0.004200,256x64x1,64x1x1,128x4x64x1
Vcur-9,kernel_add_row,0.003900,8192x0x0,64x0x0,512x64x1x1
cache_k_l9 (view),kernel_set_rows_f16_i64,0.005600,32768x1x1,512x1x1,512x4096x1x1
cache_v_l9 (view),kernel_set_rows_f16_i64,0.004500,32768x1x1,512x1x1,512x4096x1x1
__fattn__-9,flash_attn_f32_f16,5.339800,64x28x0,32x1x0,128x28x64x1
ffn_inp-9,kernel_add,0.035300,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-9,kernel_rms_norm_mul,0.024800,65536x1x1,1024x1x1,3584x64x1x1
l_out-9,kernel_add,0.036300,4096x1x1,64x1x1,3584x64x1x1
attn_norm-10,kernel_rms_norm_mul,0.026500,65536x1x1,1024x1x1,3584x64x1x1
Qcur-10,kernel_add_row,0.020200,57344x0x0,64x0x0,3584x64x1x1
Qcur-10,kernel_rope_neox_f32,0.021200,1792x64x1,64x1x1,128x28x64x1
Kcur-10,kernel_add_row,0.006400,8192x0x0,64x0x0,512x64x1x1
Kcur-10,kernel_rope_neox_f32,0.004000,256x64x1,64x1x1,128x4x64x1
Vcur-10,kernel_add_row,0.003700,8192x0x0,64x0x0,512x64x1x1
cache_k_l10 (view),kernel_set_rows_f16_i64,0.005300,32768x1x1,512x1x1,512x4096x1x1
cache_v_l10 (view),kernel_set_rows_f16_i64,0.004600,32768x1x1,512x1x1,512x4096x1x1
__fattn__-10,flash_attn_f32_f16,5.301000,64x28x0,32x1x0,128x28x64x1
ffn_inp-10,kernel_add,0.034200,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-10,kernel_rms_norm_mul,0.025300,65536x1x1,1024x1x1,3584x64x1x1
l_out-10,kernel_add,0.038300,4096x1x1,64x1x1,3584x64x1x1
attn_norm-11,kernel_rms_norm_mul,0.026800,65536x1x1,1024x1x1,3584x64x1x1
Qcur-11,kernel_add_row,0.019500,57344x0x0,64x0x0,3584x64x1x1
Qcur-11,kernel_rope_neox_f32,0.019800,1792x64x1,64x1x1,128x28x64x1
Kcur-11,kernel_add_row,0.004500,8192x0x0,64x0x0,512x64x1x1
Kcur-11,kernel_rope_neox_f32,0.004200,256x64x1,64x1x1,128x4x64x1
node_386,kernel_mul_mv_q6_K_f32,3.770000,512x4096x1,2x64x1,512x64x1x1
Vcur-11,kernel_add_row,0.003800,8192x0x0,64x0x0,512x64x1x1
cache_k_l11 (view),kernel_set_rows_f16_i64,0.005600,32768x1x1,512x1x1,512x4096x1x1
cache_v_l11 (view),kernel_set_rows_f16_i64,0.004800,32768x1x1,512x1x1,512x4096x1x1
__fattn__-11,flash_attn_f32_f16,5.300400,64x28x0,32x1x0,128x28x64x1
ffn_inp-11,kernel_add,0.034800,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-11,kernel_rms_norm_mul,0.025000,65536x1x1,1024x1x1,3584x64x1x1
ffn_swiglu-11,kernel_swiglu,0.206800,32768x1x1,512x1x1,18944x64x1x1
ffn_out-11,kernel_mul_mv_q6_K_f32,132.403900,3584x4096x1,2x64x1,3584x64x1x1
l_out-11,kernel_add,0.033400,4096x1x1,64x1x1,3584x64x1x1
attn_norm-12,kernel_rms_norm_mul,0.026300,65536x1x1,1024x1x1,3584x64x1x1
Qcur-12,kernel_add_row,0.069700,57344x0x0,64x0x0,3584x64x1x1
Qcur-12,kernel_rope_neox_f32,0.025900,1792x64x1,64x1x1,128x28x64x1
Kcur-12,kernel_add_row,0.006100,8192x0x0,64x0x0,512x64x1x1
Kcur-12,kernel_rope_neox_f32,0.004100,256x64x1,64x1x1,128x4x64x1
Vcur-12,kernel_add_row,0.005800,8192x0x0,64x0x0,512x64x1x1
cache_k_l12 (view),kernel_set_rows_f16_i64,0.005500,32768x1x1,512x1x1,512x4096x1x1
cache_v_l12 (view),kernel_set_rows_f16_i64,0.004700,32768x1x1,512x1x1,512x4096x1x1
__fattn__-12,flash_attn_f32_f16,5.198600,64x28x0,32x1x0,128x28x64x1
ffn_inp-12,kernel_add,0.044600,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-12,kernel_rms_norm_mul,0.027600,65536x1x1,1024x1x1,3584x64x1x1
l_out-12,kernel_add,0.035700,4096x1x1,64x1x1,3584x64x1x1
attn_norm-13,kernel_rms_norm_mul,0.028100,65536x1x1,1024x1x1,3584x64x1x1
Qcur-13,kernel_add_row,0.024300,57344x0x0,64x0x0,3584x64x1x1
Qcur-13,kernel_rope_neox_f32,0.024100,1792x64x1,64x1x1,128x28x64x1
Kcur-13,kernel_add_row,0.006600,8192x0x0,64x0x0,512x64x1x1
Kcur-13,kernel_rope_neox_f32,0.004200,256x64x1,64x1x1,128x4x64x1
Vcur-13,kernel_add_row,0.005700,8192x0x0,64x0x0,512x64x1x1
cache_k_l13 (view),kernel_set_rows_f16_i64,0.005600,32768x1x1,512x1x1,512x4096x1x1
cache_v_l13 (view),kernel_set_rows_f16_i64,0.004500,32768x1x1,512x1x1,512x4096x1x1
__fattn__-13,flash_attn_f32_f16,5.304700,64x28x0,32x1x0,128x28x64x1
ffn_inp-13,kernel_add,0.040200,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-13,kernel_rms_norm_mul,0.027400,65536x1x1,1024x1x1,3584x64x1x1
l_out-13,kernel_add,0.036500,4096x1x1,64x1x1,3584x64x1x1
attn_norm-14,kernel_rms_norm_mul,0.027700,65536x1x1,1024x1x1,3584x64x1x1
Qcur-14,kernel_add_row,0.019400,57344x0x0,64x0x0,3584x64x1x1
Qcur-14,kernel_rope_neox_f32,0.019600,1792x64x1,64x1x1,128x28x64x1
Kcur-14,kernel_add_row,0.006000,8192x0x0,64x0x0,512x64x1x1
Kcur-14,kernel_rope_neox_f32,0.004200,256x64x1,64x1x1,128x4x64x1
node_488,kernel_mul_mv_q6_K_f32,3.771600,512x4096x1,2x64x1,512x64x1x1
Vcur-14,kernel_add_row,0.003900,8192x0x0,64x0x0,512x64x1x1
cache_k_l14 (view),kernel_set_rows_f16_i64,0.005900,32768x1x1,512x1x1,512x4096x1x1
cache_v_l14 (view),kernel_set_rows_f16_i64,0.004500,32768x1x1,512x1x1,512x4096x1x1
__fattn__-14,flash_attn_f32_f16,5.309400,64x28x0,32x1x0,128x28x64x1
ffn_inp-14,kernel_add,0.033300,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-14,kernel_rms_norm_mul,0.026000,65536x1x1,1024x1x1,3584x64x1x1
ffn_swiglu-14,kernel_swiglu,0.206600,32768x1x1,512x1x1,18944x64x1x1
ffn_out-14,kernel_mul_mv_q6_K_f32,132.046494,3584x4096x1,2x64x1,3584x64x1x1
l_out-14,kernel_add,0.033800,4096x1x1,64x1x1,3584x64x1x1
attn_norm-15,kernel_rms_norm_mul,0.026700,65536x1x1,1024x1x1,3584x64x1x1
Qcur-15,kernel_add_row,0.059900,57344x0x0,64x0x0,3584x64x1x1
Qcur-15,kernel_rope_neox_f32,0.022300,1792x64x1,64x1x1,128x28x64x1
Kcur-15,kernel_add_row,0.006400,8192x0x0,64x0x0,512x64x1x1
Kcur-15,kernel_rope_neox_f32,0.004200,256x64x1,64x1x1,128x4x64x1
Vcur-15,kernel_add_row,0.005900,8192x0x0,64x0x0,512x64x1x1
cache_k_l15 (view),kernel_set_rows_f16_i64,0.005600,32768x1x1,512x1x1,512x4096x1x1
cache_v_l15 (view),kernel_set_rows_f16_i64,0.004500,32768x1x1,512x1x1,512x4096x1x1
__fattn__-15,flash_attn_f32_f16,5.271500,64x28x0,32x1x0,128x28x64x1
ffn_inp-15,kernel_add,0.037400,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-15,kernel_rms_norm_mul,0.024700,65536x1x1,1024x1x1,3584x64x1x1
l_out-15,kernel_add,0.036700,4096x1x1,64x1x1,3584x64x1x1
attn_norm-16,kernel_rms_norm_mul,0.026800,65536x1x1,1024x1x1,3584x64x1x1
Qcur-16,kernel_add_row,0.018500,57344x0x0,64x0x0,3584x64x1x1
Qcur-16,kernel_rope_neox_f32,0.019700,1792x64x1,64x1x1,128x28x64x1
Kcur-16,kernel_add_row,0.006400,8192x0x0,64x0x0,512x64x1x1
Kcur-16,kernel_rope_neox_f32,0.004100,256x64x1,64x1x1,128x4x64x1
Vcur-16,kernel_add_row,0.003800,8192x0x0,64x0x0,512x64x1x1
cache_k_l16 (view),kernel_set_rows_f16_i64,0.005400,32768x1x1,512x1x1,512x4096x1x1
cache_v_l16 (view),kernel_set_rows_f16_i64,0.004600,32768x1x1,512x1x1,512x4096x1x1
__fattn__-16,flash_attn_f32_f16,5.206100,64x28x0,32x1x0,128x28x64x1
ffn_inp-16,kernel_add,0.034400,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-16,kernel_rms_norm_mul,0.026200,65536x1x1,1024x1x1,3584x64x1x1
l_out-16,kernel_add,0.036000,4096x1x1,64x1x1,3584x64x1x1
attn_norm-17,kernel_rms_norm_mul,0.028300,65536x1x1,1024x1x1,3584x64x1x1
Qcur-17,kernel_add_row,0.018800,57344x0x0,64x0x0,3584x64x1x1
Qcur-17,kernel_rope_neox_f32,0.020500,1792x64x1,64x1x1,128x28x64x1
Kcur-17,kernel_add_row,0.004300,8192x0x0,64x0x0,512x64x1x1
Kcur-17,kernel_rope_neox_f32,0.004200,256x64x1,64x1x1,128x4x64x1
node_590,kernel_mul_mv_q6_K_f32,3.763800,512x4096x1,2x64x1,512x64x1x1
Vcur-17,kernel_add_row,0.003500,8192x0x0,64x0x0,512x64x1x1
cache_k_l17 (view),kernel_set_rows_f16_i64,0.005500,32768x1x1,512x1x1,512x4096x1x1
cache_v_l17 (view),kernel_set_rows_f16_i64,0.004600,32768x1x1,512x1x1,512x4096x1x1
__fattn__-17,flash_attn_f32_f16,5.202100,64x28x0,32x1x0,128x28x64x1
ffn_inp-17,kernel_add,0.034300,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-17,kernel_rms_norm_mul,0.025100,65536x1x1,1024x1x1,3584x64x1x1
ffn_swiglu-17,kernel_swiglu,0.206400,32768x1x1,512x1x1,18944x64x1x1
ffn_out-17,kernel_mul_mv_q6_K_f32,132.324493,3584x4096x1,2x64x1,3584x64x1x1
l_out-17,kernel_add,0.033500,4096x1x1,64x1x1,3584x64x1x1
attn_norm-18,kernel_rms_norm_mul,0.027100,65536x1x1,1024x1x1,3584x64x1x1
Qcur-18,kernel_add_row,0.060700,57344x0x0,64x0x0,3584x64x1x1
Qcur-18,kernel_rope_neox_f32,0.023200,1792x64x1,64x1x1,128x28x64x1
Kcur-18,kernel_add_row,0.006900,8192x0x0,64x0x0,512x64x1x1
Kcur-18,kernel_rope_neox_f32,0.004400,256x64x1,64x1x1,128x4x64x1
Vcur-18,kernel_add_row,0.003900,8192x0x0,64x0x0,512x64x1x1
cache_k_l18 (view),kernel_set_rows_f16_i64,0.005600,32768x1x1,512x1x1,512x4096x1x1
cache_v_l18 (view),kernel_set_rows_f16_i64,0.004800,32768x1x1,512x1x1,512x4096x1x1
__fattn__-18,flash_attn_f32_f16,5.186600,64x28x0,32x1x0,128x28x64x1
ffn_inp-18,kernel_add,0.036700,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-18,kernel_rms_norm_mul,0.025700,65536x1x1,1024x1x1,3584x64x1x1
l_out-18,kernel_add,0.037500,4096x1x1,64x1x1,3584x64x1x1
attn_norm-19,kernel_rms_norm_mul,0.026700,65536x1x1,1024x1x1,3584x64x1x1
Qcur-19,kernel_add_row,0.019400,57344x0x0,64x0x0,3584x64x1x1
Qcur-19,kernel_rope_neox_f32,0.020500,1792x64x1,64x1x1,128x28x64x1
Kcur-19,kernel_add_row,0.006500,8192x0x0,64x0x0,512x64x1x1
Kcur-19,kernel_rope_neox_f32,0.004400,256x64x1,64x1x1,128x4x64x1
Vcur-19,kernel_add_row,0.003800,8192x0x0,64x0x0,512x64x1x1
cache_k_l19 (view),kernel_set_rows_f16_i64,0.005400,32768x1x1,512x1x1,512x4096x1x1
cache_v_l19 (view),kernel_set_rows_f16_i64,0.004700,32768x1x1,512x1x1,512x4096x1x1
__fattn__-19,flash_attn_f32_f16,5.293600,64x28x0,32x1x0,128x28x64x1
ffn_inp-19,kernel_add,0.034300,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-19,kernel_rms_norm_mul,0.025300,65536x1x1,1024x1x1,3584x64x1x1
l_out-19,kernel_add,0.037400,4096x1x1,64x1x1,3584x64x1x1
attn_norm-20,kernel_rms_norm_mul,0.025800,65536x1x1,1024x1x1,3584x64x1x1
Qcur-20,kernel_add_row,0.019000,57344x0x0,64x0x0,3584x64x1x1
Qcur-20,kernel_rope_neox_f32,0.018800,1792x64x1,64x1x1,128x28x64x1
Kcur-20,kernel_add_row,0.004000,8192x0x0,64x0x0,512x64x1x1
Kcur-20,kernel_rope_neox_f32,0.004100,256x64x1,64x1x1,128x4x64x1
node_692,kernel_mul_mv_q6_K_f32,3.766200,512x4096x1,2x64x1,512x64x1x1
Vcur-20,kernel_add_row,0.003700,8192x0x0,64x0x0,512x64x1x1
cache_k_l20 (view),kernel_set_rows_f16_i64,0.005700,32768x1x1,512x1x1,512x4096x1x1
cache_v_l20 (view),kernel_set_rows_f16_i64,0.004500,32768x1x1,512x1x1,512x4096x1x1
__fattn__-20,flash_attn_f32_f16,5.310400,64x28x0,32x1x0,128x28x64x1
ffn_inp-20,kernel_add,0.034700,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-20,kernel_rms_norm_mul,0.024200,65536x1x1,1024x1x1,3584x64x1x1
ffn_swiglu-20,kernel_swiglu,0.208400,32768x1x1,512x1x1,18944x64x1x1
ffn_out-20,kernel_mul_mv_q6_K_f32,132.188995,3584x4096x1,2x64x1,3584x64x1x1
l_out-20,kernel_add,0.033600,4096x1x1,64x1x1,3584x64x1x1
attn_norm-21,kernel_rms_norm_mul,0.025500,65536x1x1,1024x1x1,3584x64x1x1
Qcur-21,kernel_add_row,0.019400,57344x0x0,64x0x0,3584x64x1x1
Qcur-21,kernel_rope_neox_f32,0.020700,1792x64x1,64x1x1,128x28x64x1
Kcur-21,kernel_add_row,0.006500,8192x0x0,64x0x0,512x64x1x1
Kcur-21,kernel_rope_neox_f32,0.004200,256x64x1,64x1x1,128x4x64x1
Vcur-21,kernel_add_row,0.005900,8192x0x0,64x0x0,512x64x1x1
cache_k_l21 (view),kernel_set_rows_f16_i64,0.005600,32768x1x1,512x1x1,512x4096x1x1
cache_v_l21 (view),kernel_set_rows_f16_i64,0.004700,32768x1x1,512x1x1,512x4096x1x1
__fattn__-21,flash_attn_f32_f16,5.211200,64x28x0,32x1x0,128x28x64x1
ffn_inp-21,kernel_add,0.037500,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-21,kernel_rms_norm_mul,0.027200,65536x1x1,1024x1x1,3584x64x1x1
l_out-21,kernel_add,0.042500,4096x1x1,64x1x1,3584x64x1x1
attn_norm-22,kernel_rms_norm_mul,0.027500,65536x1x1,1024x1x1,3584x64x1x1
Qcur-22,kernel_add_row,0.059900,57344x0x0,64x0x0,3584x64x1x1
Qcur-22,kernel_rope_neox_f32,0.063500,1792x64x1,64x1x1,128x28x64x1
Kcur-22,kernel_add_row,0.007300,8192x0x0,64x0x0,512x64x1x1
Kcur-22,kernel_rope_neox_f32,0.004300,256x64x1,64x1x1,128x4x64x1
Vcur-22,kernel_add_row,0.005700,8192x0x0,64x0x0,512x64x1x1
cache_k_l22 (view),kernel_set_rows_f16_i64,0.005700,32768x1x1,512x1x1,512x4096x1x1
cache_v_l22 (view),kernel_set_rows_f16_i64,0.004600,32768x1x1,512x1x1,512x4096x1x1
__fattn__-22,flash_attn_f32_f16,5.193400,64x28x0,32x1x0,128x28x64x1
ffn_inp-22,kernel_add,0.037700,4096x1x1,64x1x1,3584x64x1x1
ffn_norm-22,kernel_rms_norm_mul,0.026500,65536x1x1,1024x1x1,3584x64x1x1
l_out-22,kernel_add,0.042000,4096x1x1,64x1x1,3584x64x1x1
